<<<<<<< HEAD
mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,Genre
-111.2094955444336,103.16529083251953,10.905522346496582,34.35730743408203,22.33989715576172,17.869792938232422,6.807889938354492,6.331836223602295,5.493647575378418,0.614027738571167,0.3387117087841034,3.830157518386841,2.0371506214141846,1900.384454029494,0.016659071668982506,0.30893972516059875,0.41892269253730774,0.31748121976852417,0.3178688585758209,0.49530819058418274,0.38152849674224854,0.40786099433898926,0.3210035264492035,0.40179646015167236,0.48340126872062683,0.3348454535007477,0.34714004397392273,0.06617287195475638,pop
-240.68844604492188,97.1330337524414,0.4079642593860626,-0.2715408205986023,-10.476205825805664,-15.742857933044434,1.377421259880066,-17.87753677368164,-9.086609840393066,-8.762850761413574,-14.263193130493164,-5.500077247619629,-8.35724925994873,2200.3688928202637,0.011644171550869942,0.17313836514949799,0.14548958837985992,0.27984818816185,0.09802171587944031,0.1808735728263855,0.2934262454509735,0.16595855355262756,0.3710116744041443,0.21488550305366516,0.4337354600429535,0.2366407811641693,0.11476331204175949,0.08708475323859242,pop
-50.826904296875,80.23307037353516,-9.29802417755127,20.28350067138672,12.087593078613281,6.78058385848999,6.277933597564697,3.4262049198150635,-3.9560766220092773,2.573789119720459,-5.701187610626221,0.4910230040550232,-0.5715530514717102,2679.229420619229,0.04431869089603424,0.42021089792251587,0.3592226505279541,0.41133913397789,0.4132596552371979,0.36195826530456543,0.487174391746521,0.33768028020858765,0.3463907539844513,0.33451247215270996,0.39109084010124207,0.4163718819618225,0.3507574200630188,0.12588517498066512,pop
-161.62132263183594,85.57525634765625,53.263668060302734,32.20747375488281,27.182010650634766,11.316001892089844,7.889789581298828,8.760384559631348,1.260190486907959,13.195226669311523,0.06550408154726028,4.827263832092285,3.107736110687256,2150.030333919017,0.012471496127545834,0.543706476688385,0.3790550231933594,0.3295862078666687,0.2289412021636963,0.2465618997812271,0.32459816336631775,0.31566083431243896,0.3601994812488556,0.3471960127353668,0.3783990442752838,0.4118202030658722,0.4083011746406555,0.05164452218677494,pop
-135.3438720703125,107.81293487548828,-13.434144020080566,19.03714942932129,8.818381309509277,12.483625411987305,1.0202107429504395,11.321146011352539,2.55645751953125,1.232673168182373,-6.3871169090271,5.866214752197266,2.8857545852661133,1997.9152625255454,0.021856432780623436,0.5171508193016052,0.5005010962486267,0.47068560123443604,0.5539353489875793,0.41259288787841797,0.3390912115573883,0.30473849177360535,0.37444791197776794,0.4139181971549988,0.3789357841014862,0.4165762662887573,0.42942556738853455,0.08802619574149265,pop
-45.799076080322266,65.26661682128906,12.929743766784668,14.511338233947754,7.017360687255859,4.41011381149292,6.603431701660156,3.2921524047851562,7.733731746673584,4.053466320037842,3.6582374572753906,2.600369453430176,4.050683498382568,3207.617470903022,0.07255928218364716,0.5424721240997314,0.4211980998516083,0.4234032928943634,0.401294082403183,0.30162015557289124,0.3129732310771942,0.36086586117744446,0.44597700238227844,0.34322044253349304,0.3256831169128418,0.36343446373939514,0.3987579345703125,0.1415838136842614,pop
-97.05398559570312,51.83452224731445,18.751598358154297,20.48731803894043,5.610611438751221,3.575838088989258,5.5739874839782715,0.7409076690673828,7.3380961418151855,1.6581377983093262,-2.697901725769043,-0.44195854663848877,-1.0840604305267334,3488.897943286259,0.09175766259431839,0.39611145853996277,0.4426923394203186,0.40839883685112,0.4861871600151062,0.35334518551826477,0.32634198665618896,0.3720000386238098,0.30039849877357483,0.33486807346343994,0.3343523144721985,0.45055487751960754,0.4604811668395996,0.1533135150812065,pop
-53.10432815551758,78.31420135498047,2.2618343830108643,18.830137252807617,3.8708808422088623,2.512383460998535,-3.809051513671875,6.806989669799805,-0.8187623023986816,8.751581192016602,-4.802149772644043,-2.1515328884124756,1.293491005897522,2789.3877172068255,0.05015651136636734,0.3998674154281616,0.4912089407444,0.3689984083175659,0.4555044174194336,0.3702891170978546,0.4068028926849365,0.6273548603057861,0.444561243057251,0.4018819034099579,0.3903021812438965,0.4438556730747223,0.42368707060813904,0.12616349151682135,pop
-48.960479736328125,62.62791061401367,34.22712326049805,12.32216739654541,16.56319808959961,8.615025520324707,8.765819549560547,5.259592056274414,6.799548625946045,9.06004810333252,-4.0810699462890625,-0.7451282739639282,-0.3800392150878906,3433.9852325067322,0.056423697620630264,0.4744383990764618,0.3862728178501129,0.3673582375049591,0.48578178882598877,0.39259928464889526,0.36721476912498474,0.3067304491996765,0.42945024371147156,0.5332221388816833,0.38102206587791443,0.4173721373081207,0.37864044308662415,0.12767176322022428,pop
-25.12061882019043,70.80852508544922,2.929394483566284,7.533096790313721,1.4523046016693115,2.8564469814300537,1.9144237041473389,-6.821269512176514,0.2993655800819397,-1.9430238008499146,-6.645998001098633,-0.24678155779838562,-0.7579963803291321,3131.3254325021653,0.0722825676202774,0.4867619276046753,0.3867388367652893,0.4956474304199219,0.49854418635368347,0.31750327348709106,0.28533902764320374,0.2972627282142639,0.4751253128051758,0.2972033619880676,0.2459743171930313,0.36745914816856384,0.36559364199638367,0.15598678883894046,pop
13.437182426452637,58.2346305847168,-2.180756092071533,5.017562389373779,8.057978630065918,-0.4925696551799774,4.094990253448486,2.251335859298706,4.3020148277282715,3.597891092300415,-0.49684005975723267,2.4198663234710693,1.8900307416915894,3486.4421684913805,0.11731813848018646,0.520636796951294,0.3345378637313843,0.4229520261287689,0.46031299233436584,0.34680572152137756,0.394771546125412,0.376699298620224,0.5040985345840454,0.41429775953292847,0.37554559111595154,0.4150612950325012,0.3822043240070343,0.17964142860595514,pop
-23.213329315185547,53.82878875732422,-0.6723453402519226,14.730805397033691,4.880046367645264,6.732577323913574,4.846349716186523,4.953850746154785,4.270914554595947,3.1137921810150146,2.5477359294891357,2.987114667892456,4.636804580688477,3501.7665177124118,0.13373643159866333,0.6543005108833313,0.45079708099365234,0.5226454734802246,0.5713006258010864,0.49354949593544006,0.47297167778015137,0.4221668541431427,0.548524022102356,0.49490419030189514,0.4426012635231018,0.4806630313396454,0.499891996383667,0.18691957596191028,pop
-45.730499267578125,65.27396392822266,12.928244590759277,14.523944854736328,7.032851219177246,4.39462947845459,6.623768329620361,3.2991151809692383,7.727779388427734,4.0600504875183105,3.662517547607422,2.6021337509155273,4.048970699310303,3206.647958001011,0.07266271859407425,0.5441746711730957,0.4202542304992676,0.4241979122161865,0.3997323513031006,0.30094924569129944,0.3129410445690155,0.36338111758232117,0.4459865391254425,0.34258192777633667,0.32542380690574646,0.3631804585456848,0.4008636474609375,0.14153094487142304,pop
-44.2902717590332,51.35346603393555,24.983469009399414,12.159331321716309,10.877901077270508,7.619054317474365,8.214765548706055,-0.763558566570282,5.949929237365723,4.75514554977417,-2.5091753005981445,1.3244869709014893,-1.9542975425720215,3758.7805887809614,0.09765326976776123,0.45636609196662903,0.36273887753486633,0.4042092263698578,0.408891499042511,0.4726530909538269,0.40087059140205383,0.34252962470054626,0.4554622769355774,0.3682425618171692,0.35005301237106323,0.31673091650009155,0.3814920485019684,0.1775614184551431,pop
-40.90408706665039,61.540000915527344,9.868572235107422,10.098779678344727,8.45436954498291,5.371933460235596,8.382929801940918,3.518721342086792,8.250459671020508,5.878693103790283,-0.09783149510622025,-0.5606231689453125,0.5559625625610352,3301.0929850079233,0.06820601224899292,0.3589239716529846,0.4472222924232483,0.3490356504917145,0.39470839500427246,0.4625081419944763,0.37377169728279114,0.439776748418808,0.42213860154151917,0.5127317309379578,0.44014042615890503,0.33427926898002625,0.3980455994606018,0.14444628226508122,pop
-106.82719421386719,81.0334243774414,47.80903244018555,13.65141487121582,13.01148796081543,6.878089904785156,7.586581707000732,-2.6358702182769775,-2.5064446926116943,1.8714426755905151,-5.137115478515625,-2.747907876968384,-3.665783643722534,2927.9899764980723,0.03366027772426605,0.33465489745140076,0.3204967975616455,0.43649134039878845,0.31975844502449036,0.3421018719673157,0.2535892724990845,0.33604907989501953,0.4473821818828583,0.30038705468177795,0.31511643528938293,0.2693767249584198,0.2880508601665497,0.10568551213263727,pop
-73.37297821044922,97.49156951904297,16.854249954223633,-0.5943871736526489,7.181828498840332,4.867854595184326,0.7571247220039368,-5.54803991317749,0.9984067678451538,4.928650379180908,-5.8325958251953125,-4.9275803565979,-0.031149690970778465,2525.5919589591927,0.030346572399139404,0.46360695362091064,0.2873750329017639,0.31638020277023315,0.24584925174713135,0.323241651058197,0.267074316740036,0.2503436803817749,0.5415581464767456,0.3911063075065613,0.3471084237098694,0.24416346848011017,0.3417322635650635,0.10349447747486465,pop
-75.35942077636719,83.3507080078125,10.695161819458008,14.46049976348877,14.239106178283691,7.397377967834473,5.280898571014404,-0.39323189854621887,5.721079349517822,3.3658254146575928,-2.522678852081299,-4.216174602508545,-1.8445053100585938,2682.2841409756757,0.047302521765232086,0.3002365529537201,0.37925779819488525,0.4703218638896942,0.32553139328956604,0.3427847921848297,0.3140670955181122,0.4426754415035248,0.40122750401496887,0.33955898880958557,0.41995516419410706,0.3728894293308258,0.4228367805480957,0.1018672509425754,pop
-45.62334060668945,74.72908020019531,15.965052604675293,14.792885780334473,8.999276161193848,8.206912994384766,5.683764457702637,5.250795841217041,5.3961920738220215,2.4387598037719727,0.7776870131492615,1.175240159034729,-2.3549675941467285,2945.9657785971135,0.05918874964118004,0.3218027353286743,0.243337020277977,0.36531469225883484,0.4600415527820587,0.3090392053127289,0.35427069664001465,0.30343157052993774,0.4589681029319763,0.34239327907562256,0.30195242166519165,0.43306684494018555,0.2997480034828186,0.12120741794760248,pop
-40.52333068847656,73.4902572631836,22.620023727416992,12.34980583190918,14.86184024810791,8.94253921508789,5.301320552825928,9.018853187561035,2.085467576980591,4.299256801605225,-3.13757586479187,1.8477219343185425,2.0355570316314697,2988.4872553900304,0.04873358830809593,0.3696463108062744,0.46934694051742554,0.3367299437522888,0.36936813592910767,0.3380904793739319,0.337586909532547,0.3282662034034729,0.3539865016937256,0.44737330079078674,0.3054988980293274,0.3234618902206421,0.2769365906715393,0.11151920799497293,pop
-18.168489456176758,72.28312683105469,-4.891368389129639,-0.37640300393104553,1.6872771978378296,-0.9244457483291626,-1.32867431640625,-0.3421870768070221,0.6516296863555908,-0.18650616705417633,-1.224008321762085,-1.0513290166854858,2.5230042934417725,3070.672740776136,0.07503420114517212,0.40072375535964966,0.533743679523468,0.2912387251853943,0.37242406606674194,0.2601059079170227,0.3724285662174225,0.25671666860580444,0.28970929980278015,0.4684751331806183,0.321563720703125,0.4411225914955139,0.2833118438720703,0.14867918600154678,pop
-18.84539031982422,71.3256607055664,-3.7668960094451904,-1.4087265729904175,0.7054629325866699,-1.0589549541473389,-1.0548250675201416,-0.2474208027124405,0.6257234811782837,0.42704296112060547,-1.5037422180175781,-1.0761549472808838,2.419870615005493,3110.8981962269786,0.07849550992250443,0.4127972424030304,0.5374293327331543,0.3010021448135376,0.37948837876319885,0.26963508129119873,0.380168080329895,0.2649039924144745,0.30302566289901733,0.4735969305038452,0.3320728838443756,0.4454749822616577,0.2937101721763611,0.15285733275328692,pop
-113.16300201416016,41.597984313964844,21.517518997192383,11.09809398651123,17.437097549438477,0.6096569299697876,3.029892683029175,0.08525053411722183,3.4522669315338135,0.2873941659927368,0.618702232837677,1.261582374572754,2.8980767726898193,4225.461048306688,0.12586909532546997,0.4436199963092804,0.4933566451072693,0.37392520904541016,0.47826388478279114,0.47690269351005554,0.34442582726478577,0.38998156785964966,0.4033539295196533,0.4914371967315674,0.38334891200065613,0.390937864780426,0.4516783654689789,0.22864062197892498,pop
-68.98023986816406,73.76139831542969,-12.468052864074707,9.550568580627441,-0.04061061143875122,12.724538803100586,3.163581132888794,-0.07432033121585846,2.532921552658081,2.8792171478271484,-1.6728500127792358,-3.0156917572021484,1.6231787204742432,2835.1193752816057,0.061381660401821136,0.5449846982955933,0.3509768843650818,0.3880205750465393,0.3377131223678589,0.39121896028518677,0.43018436431884766,0.44792017340660095,0.5320003628730774,0.4041782021522522,0.4189033806324005,0.3539356589317322,0.4763958156108856,0.1370099061049884,pop
-59.55325698852539,77.30152893066406,26.37185287475586,3.185246229171753,6.758668422698975,-0.05026799812912941,-0.6197856068611145,-0.6796597242355347,4.14129114151001,-0.4434501528739929,-4.536903381347656,-3.5553581714630127,-2.1957287788391113,3141.575395070785,0.0537666454911232,0.35779982805252075,0.26544541120529175,0.3487512469291687,0.30385348200798035,0.29862165451049805,0.47524529695510864,0.2992286682128906,0.3152227997779846,0.2666517496109009,0.39702996611595154,0.4743725061416626,0.2893402874469757,0.130993435203983,pop
24.324636459350586,68.9615249633789,-4.2270355224609375,-1.0471314191818237,5.240407943725586,2.989914655685425,4.333371639251709,4.2808637619018555,6.430776596069336,3.631894826889038,0.11112186312675476,-0.010404865257441998,2.062168836593628,3194.0815505953037,0.09602135419845581,0.35493260622024536,0.4344771206378937,0.34126538038253784,0.4730933606624603,0.3754348158836365,0.29644250869750977,0.4153605103492737,0.38461920619010925,0.5313690304756165,0.35477209091186523,0.4875692129135132,0.49395355582237244,0.15931563587587008,pop
-44.171142578125,76.1800537109375,22.907930374145508,16.796279907226562,22.996109008789062,3.277611494064331,6.905778884887695,0.09506841748952866,6.495516777038574,6.542290687561035,0.8548563122749329,2.7227675914764404,4.514956474304199,2944.414729189786,0.041265975683927536,0.41780781745910645,0.3586178719997406,0.44905078411102295,0.4081724286079407,0.47623491287231445,0.40276139974594116,0.3568689823150635,0.41763538122177124,0.3593496084213257,0.38401368260383606,0.31053027510643005,0.39441806077957153,0.11505650920823667,pop
4.770377159118652,64.4705810546875,-2.4510316848754883,10.431800842285156,3.252835273742676,7.833549499511719,3.1029250621795654,1.405788779258728,6.74539041519165,4.880411148071289,3.276714324951172,1.748433232307434,3.3328585624694824,3237.8331637065016,0.09025600552558899,0.5543104410171509,0.4820646345615387,0.4842318296432495,0.44543933868408203,0.36022713780403137,0.3668511211872101,0.4201533794403076,0.5202145576477051,0.45461392402648926,0.45157772302627563,0.42846888303756714,0.4554729461669922,0.16480568445475638,pop
-15.75989055633545,59.259124755859375,-1.6016734838485718,12.559829711914062,8.738308906555176,3.9566612243652344,2.043591022491455,4.22416877746582,4.979794502258301,2.8969738483428955,2.3294625282287598,1.9885528087615967,1.715372085571289,3267.766911666797,0.08844790607690811,0.3209580183029175,0.44713714718818665,0.3371378183364868,0.4100763201713562,0.48883312940597534,0.36075007915496826,0.4053409993648529,0.35647833347320557,0.5366019010543823,0.436646968126297,0.3574898838996887,0.3504828214645386,0.14650325671887085,pop
-19.463871002197266,51.930259704589844,36.985618591308594,13.08738899230957,14.581277847290039,3.204185724258423,15.301875114440918,-0.7822042107582092,7.2343645095825195,10.400960922241211,-0.37910374999046326,6.22635555267334,-1.184075951576233,3934.6761086207894,0.06830265372991562,0.3900039494037628,0.3441585898399353,0.31432420015335083,0.4259186089038849,0.4463905096054077,0.3264261484146118,0.34464898705482483,0.3151553273200989,0.4579373896121979,0.3846193552017212,0.37677204608917236,0.4822978079319,0.18711179186001548,pop
-76.91048431396484,113.3077163696289,-6.224120140075684,19.930395126342773,15.107154846191406,-3.2840230464935303,4.783031463623047,1.013845443725586,2.294792652130127,-0.01404493022710085,-3.7734737396240234,4.239927768707275,2.301614761352539,1962.10174151712,0.011288062669336796,0.3091225028038025,0.24163497984409332,0.397744357585907,0.3626699447631836,0.21994322538375854,0.31839677691459656,0.1783335953950882,0.21028386056423187,0.1617106944322586,0.2828199565410614,0.5483578443527222,0.27626103162765503,0.09577563080046404,pop
-204.7189483642578,101.62683868408203,26.38164710998535,9.19034481048584,10.47122859954834,5.117076396942139,-9.461806297302246,9.306168556213379,-12.484944343566895,-2.4797275066375732,6.222000598907471,-9.485393524169922,-2.5450127124786377,2053.421991383234,0.009265834465622902,0.2279379665851593,0.21573792397975922,0.406893253326416,0.32730188965797424,0.20763055980205536,0.409054696559906,0.26182010769844055,0.2503693401813507,0.19469092786312103,0.27559930086135864,0.3754802346229553,0.23562505841255188,0.07533088324149265,pop
-37.08651351928711,68.898681640625,10.490167617797852,23.945831298828125,15.357449531555176,3.5560462474823,11.680304527282715,2.919626235961914,2.5507562160491943,4.755030632019043,-1.5914156436920166,2.562260627746582,-1.0137555599212646,3001.3998390078727,0.059772100299596786,0.3524557650089264,0.4652615487575531,0.3230676054954529,0.409151554107666,0.4956609904766083,0.286893367767334,0.3324592411518097,0.335138738155365,0.4593498706817627,0.3588993549346924,0.3599031865596771,0.37669071555137634,0.14367213179137664,pop
-50.853702545166016,68.05084228515625,12.076207160949707,36.321773529052734,8.664504051208496,19.50160026550293,10.716681480407715,12.310909271240234,1.658845067024231,10.158865928649902,4.832503318786621,1.6959491968154907,2.7262327671051025,2702.9067305248905,0.03767715394496918,0.4968132972717285,0.598852813243866,0.44337382912635803,0.45136088132858276,0.3704206049442291,0.48269665241241455,0.4799935519695282,0.44088250398635864,0.5148808360099792,0.4423782229423523,0.49990686774253845,0.46057751774787903,0.10325052566705337,pop
-47.97561264038086,54.15439987182617,-3.9600961208343506,21.49443817138672,13.905075073242188,5.998558521270752,13.758749008178711,1.0650278329849243,6.729170322418213,6.220572471618652,1.6177517175674438,0.45703455805778503,2.4155867099761963,3145.363680952142,0.06096551939845085,0.4899458587169647,0.4452519416809082,0.4780445396900177,0.5057556629180908,0.39231809973716736,0.3581463694572449,0.43254023790359497,0.5636425018310547,0.4795621931552887,0.4008157551288605,0.4622657299041748,0.4660177230834961,0.13560510622099767,pop
-71.623046875,81.1082992553711,16.360794067382812,8.947615623474121,13.826505661010742,-0.7539969682693481,12.511420249938965,-0.6541828513145447,3.0359156131744385,3.0633420944213867,-3.2248902320861816,-1.3291912078857422,-0.6551507711410522,2843.3506413882114,0.04626062512397766,0.42126771807670593,0.4014854431152344,0.3599680960178375,0.40662702918052673,0.3887673318386078,0.5051565170288086,0.3611171543598175,0.4683302938938141,0.5160045623779297,0.37732061743736267,0.40401047468185425,0.34372395277023315,0.12496148129350348,pop
-72.14413452148438,81.28120422363281,16.711231231689453,8.694822311401367,14.17661190032959,-1.047951579093933,12.842172622680664,-0.5259742736816406,3.1425318717956543,3.1586649417877197,-3.471353054046631,-1.1356595754623413,-0.6815590858459473,2838.5120944344094,0.04433624818921089,0.4269467294216156,0.40449297428131104,0.36232736706733704,0.4079088568687439,0.39138761162757874,0.49959805607795715,0.3566974103450775,0.47290703654289246,0.5193691253662109,0.3817770779132843,0.4092526137828827,0.3486687242984772,0.1221488604505027,pop
-45.02928161621094,69.75469970703125,11.8738374710083,8.160096168518066,12.59626293182373,7.7551703453063965,11.303385734558105,0.2508941888809204,9.658153533935547,2.805539608001709,3.8566477298736572,-0.8445407748222351,2.099679708480835,3151.3426232441357,0.05710846558213234,0.39207130670547485,0.428158164024353,0.5237887501716614,0.3855544924736023,0.36622682213783264,0.4331124424934387,0.4440558850765228,0.5912673473358154,0.4372671842575073,0.4134065508842468,0.42197534441947937,0.36400410532951355,0.12735455034319412,pop
-52.642093658447266,47.78413391113281,13.462857246398926,2.2205729484558105,13.260102272033691,9.145648002624512,14.45252799987793,0.8663764595985413,9.462137222290039,6.998185157775879,-0.6944441199302673,1.7346819639205933,8.50554370880127,4052.736284626131,0.09751998633146286,0.5633131265640259,0.5011641979217529,0.5881470441818237,0.4147760272026062,0.372629314661026,0.3828175365924835,0.3769955039024353,0.4755668342113495,0.429654985666275,0.5217751264572144,0.4637625217437744,0.4891575872898102,0.2106100909947796,pop
-170.91998291015625,105.89472198486328,31.076892852783203,22.253299713134766,12.815128326416016,-5.158370018005371,11.237187385559082,-2.101557970046997,-0.15285544097423553,5.080048561096191,-11.545418739318848,-3.6124885082244873,1.3871291875839233,1988.190131263531,0.011481371708214283,0.2730422914028168,0.3933505415916443,0.25200656056404114,0.31111136078834534,0.22763024270534515,0.3447854816913605,0.4178500771522522,0.29490283131599426,0.38990989327430725,0.31771278381347656,0.34991922974586487,0.301089882850647,0.06611396099187936,pop
-78.15640258789062,65.98365020751953,24.5583438873291,25.632707595825195,13.826037406921387,3.5993831157684326,16.210994720458984,0.5761338472366333,3.310032844543457,4.155045509338379,2.7108681201934814,3.6452019214630127,1.3963098526000977,3046.523748324695,0.043152034282684326,0.4535827338695526,0.5033276081085205,0.41763582825660706,0.3704128861427307,0.4169430434703827,0.35602572560310364,0.37096354365348816,0.33424556255340576,0.406162828207016,0.4680117666721344,0.40694427490234375,0.4636169672012329,0.11862590934358082,pop
-14.192339897155762,44.35686111450195,12.703166961669922,10.150148391723633,11.268912315368652,3.966003179550171,12.500946998596191,-2.167647361755371,10.718735694885254,2.2982571125030518,5.047687530517578,-0.8659440279006958,3.80293607711792,4157.988001710874,0.11403145641088486,0.41928935050964355,0.4749447703361511,0.5471357107162476,0.4212130904197693,0.44147709012031555,0.43262583017349243,0.47654950618743896,0.581017792224884,0.4196997880935669,0.40157705545425415,0.3757324814796448,0.37299999594688416,0.23009564723511214,pop
-39.89364242553711,35.58135223388672,8.92684268951416,15.07834243774414,15.204771041870117,10.56419849395752,21.816221237182617,10.004616737365723,13.96925163269043,16.55245018005371,1.4722148180007935,3.2634708881378174,0.06657283753156662,3663.396966933648,0.07529975473880768,0.41878652572631836,0.41753122210502625,0.46752920746803284,0.5517486333847046,0.6277552247047424,0.5849555730819702,0.5534483194351196,0.5491827726364136,0.5356538891792297,0.5483001470565796,0.5008394122123718,0.5188300013542175,0.15602568517981438,pop
-145.93051147460938,62.57326889038086,-23.071828842163086,-18.75653648376465,-14.746655464172363,-28.404939651489258,3.140660524368286,-24.918981552124023,-13.63536262512207,-4.609606742858887,-24.374553680419922,-15.802279472351074,-17.456960678100586,2638.945071813565,0.024720819666981697,0.25957226753234863,0.20845530927181244,0.22560517489910126,0.24268455803394318,0.26481613516807556,0.2850777804851532,0.36375492811203003,0.26658087968826294,0.2321956902742386,0.2810148596763611,0.30969998240470886,0.3891001343727112,0.10692755159996133,pop
