feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,Genre
-133.39559936523438,130.52439880371094,-11.967782020568848,54.103145599365234,2.5012054443359375,37.11005401611328,-8.781682014465332,20.718441009521484,-6.856584548950195,13.584985733032227,-9.41134262084961,9.995718955993652,-1.2295182943344116,0.7124908566474915,-5.415998458862305,2.950852155685425,-0.9197363257408142,0.3345215618610382,2.3173627853393555,-7.473121643066406,23.414305448482487,16.989708928693837,20.71142311486595,21.858600376843953,20.807127923500698,19.323726832651406,60.10737383975771,2072.9932866465947,0.056366987521331055,0.18345697224140167,pop
-257.50579833984375,119.13513946533203,-14.937666893005371,16.023496627807617,-24.481103897094727,-3.061892509460449,-13.6244535446167,-0.07199715077877045,-24.365293502807617,4.5713982582092285,-22.242639541625977,-2.0558087825775146,-10.5462007522583,-7.195819854736328,-8.199131965637207,-0.1933419555425644,1.9426863193511963,0.8896224498748779,8.524101257324219,1.859568476676941,19.056959007053262,21.06649893356101,24.778518957421362,25.99692246097185,21.274188631239376,21.990550425737553,60.09160281110973,2106.03118050016,0.07404910142918089,0.05560002103447914,pop
-77.33784484863281,114.6354751586914,-37.83491897583008,46.679046630859375,-12.995153427124023,32.57715606689453,-17.05492401123047,27.133081436157227,-22.049043655395508,18.26934814453125,-16.19450569152832,8.46102237701416,-7.019739151000977,5.375294208526611,-4.583049297332764,-2.683114528656006,-6.6144232749938965,-4.281739234924316,1.3597664833068848,-4.572386264801025,21.34731335781589,14.78367463530255,18.39921956986455,19.974091272831764,18.82426082628524,18.773381446097986,61.310126963872534,2339.749247743969,0.1076171875,0.1635097861289978,pop
-181.49835205078125,110.7231674194336,30.765352249145508,56.33623504638672,5.389542579650879,35.01267623901367,-12.536111831665039,28.281291961669922,-13.739385604858398,24.08027458190918,-4.825596332550049,9.334981918334961,0.8862183094024658,5.36710262298584,3.050096035003662,1.3695324659347534,-2.393298387527466,-4.071914196014404,0.1114611104130745,-3.200387954711914,23.7895004249632,19.439909451277952,21.99347107828227,21.769509176494125,19.769828026766376,19.65271065112381,61.43423381257095,2494.007253468172,0.042537462670648465,0.17245560884475708,pop
-161.2064666748047,138.1194610595703,-38.01441955566406,41.34688186645508,-13.306148529052734,33.91935348510742,-17.42070198059082,26.561141967773438,-9.54859733581543,14.757527351379395,-14.988958358764648,8.699527740478516,0.22124044597148895,4.932136535644531,-1.8906946182250977,-0.9500947594642639,0.5627452731132507,-2.720731258392334,2.735769271850586,-4.530937194824219,14.411573112214427,14.345298774737069,17.513980124978975,17.638874896331167,17.710067827209958,17.299678667559487,61.15352129483282,2078.4128701418313,0.07728009012372014,0.07786586880683899,pop
-73.32191467285156,99.2406005859375,-17.9034366607666,44.891197204589844,-20.813310623168945,31.391056060791016,-18.396228790283203,26.68742561340332,-13.899033546447754,23.947431564331055,-12.176983833312988,16.057571411132812,-6.9355854988098145,11.453855514526367,-3.4271490573883057,4.07374382019043,-3.9466617107391357,-0.7498071193695068,-1.294828176498413,-2.2555203437805176,22.92476667558354,13.602177801991669,18.104745452394358,19.18136336514877,17.057341305190125,16.32898849031271,60.825279991459,2623.041244173445,0.11187606655290103,0.19381539523601532,pop
-121.03042602539062,81.24862670898438,-9.311479568481445,47.876216888427734,-17.951107025146484,26.692928314208984,-15.771632194519043,21.007572174072266,-12.130178451538086,20.223981857299805,-15.765225410461426,9.507634162902832,-8.990710258483887,3.788743495941162,-7.299530506134033,0.21860501170158386,-4.2316107749938965,-2.0860307216644287,-1.7627040147781372,-3.732238531112671,19.805844430445912,16.29274922078801,17.973870361476006,19.5600111111746,17.38242712305614,16.65039733181413,60.71108849640182,2731.529483476368,0.12214263811860068,0.14445193111896515,pop
-79.96443939208984,112.27133178710938,-27.812686920166016,48.022216796875,-22.51764678955078,29.82084846496582,-28.051572799682617,27.47924041748047,-18.5770320892334,22.797510147094727,-12.259801864624023,5.2006940841674805,-6.586821556091309,5.534084320068359,-5.579774856567383,0.4167928397655487,-0.19350986182689667,2.6531527042388916,4.397879600524902,2.2815022468566895,16.759283935691666,14.466283390785994,16.09504332382189,18.16467428918405,16.384731999707483,17.04800010444246,62.62538250295578,2504.4807387570163,0.10929834151023891,0.14273382723331451,pop
-76.3938217163086,96.1754379272461,1.5289335250854492,45.54450607299805,-15.74228572845459,39.52730178833008,-19.84393310546875,32.300086975097656,-18.302776336669922,30.84935188293457,-17.84446144104004,11.413198471069336,-11.423630714416504,8.343109130859375,-6.4959516525268555,5.971257209777832,-1.143571376800537,2.083188533782959,2.890629768371582,1.945068359375,21.04978776070174,14.442195703849247,19.36591134463663,20.743066459793404,18.196623322434633,16.10805511793235,60.959493687264114,2940.948622208517,0.1001586497440273,0.20506910979747772,pop
-51.77154541015625,104.14993286132812,-26.31900405883789,36.672088623046875,-25.48707389831543,28.02068328857422,-20.739988327026367,16.559070587158203,-21.550256729125977,17.870973587036133,-20.956127166748047,9.444107055664062,-8.6129150390625,3.8131415843963623,-7.610936164855957,-0.4062788188457489,-5.951744556427002,-0.0989733412861824,2.411090612411499,-0.5010204911231995,19.527085888718933,14.60307787248723,17.985307078445718,19.659621477336795,18.45356272475941,17.601611169487953,60.92228596409793,2507.279220139886,0.12679180887372013,0.20784324407577515,pop
-16.35475730895996,96.04750061035156,-36.053253173828125,37.92033004760742,-23.978103637695312,31.11309814453125,-25.745807647705078,29.87966537475586,-20.771211624145508,26.347259521484375,-18.428871154785156,17.06269645690918,-10.367948532104492,12.197410583496094,-4.976629257202148,6.692708969116211,-3.95373797416687,1.6257951259613037,0.9230910539627075,-0.19081035256385803,18.8048137831845,13.56837570134479,17.29420298986711,18.474390813322564,17.21783129284923,16.815885890532748,60.71444475983797,2667.6210414208017,0.14536582764505118,0.24429699778556824,pop
-49.87233352661133,87.4857177734375,-31.547866821289062,43.54192352294922,-22.320283889770508,32.200721740722656,-19.026390075683594,26.634347915649414,-14.949509620666504,20.614971160888672,-11.915144920349121,14.94416618347168,-5.686774253845215,11.62726879119873,-3.112823724746704,5.690945625305176,-1.7670354843139648,0.18286576867103577,0.8878114819526672,-3.122614622116089,17.286340972343545,13.214660727951907,15.807743210826192,16.830494425115543,15.708128070546225,16.298275821709872,61.03787975060174,2628.078004186001,0.15439253146331058,0.19052772223949432,pop
-73.2669448852539,99.1551513671875,-17.819435119628906,44.81547164916992,-20.73270606994629,31.319011688232422,-18.304744720458984,26.62222671508789,-13.838526725769043,23.891300201416016,-12.115406036376953,16.00507354736328,-6.89007043838501,11.408788681030273,-3.375157594680786,4.038304805755615,-3.919855833053589,-0.7698876857757568,-1.2811133861541748,-2.274695873260498,22.913156879794517,13.591127740037743,18.04558605641272,19.232028278238456,17.039976052711076,16.343706325757665,60.76626785251659,2623.2349580402806,0.1117907423208191,0.19382324814796448,pop
-72.07585144042969,85.64086151123047,-7.412379264831543,44.8817138671875,-19.864181518554688,36.44641876220703,-18.35770034790039,25.545005798339844,-19.63855743408203,27.185508728027344,-18.90723419189453,14.526756286621094,-12.03523063659668,7.24998140335083,-6.231505870819092,3.9185447692871094,-4.911143779754639,-0.4346162974834442,-0.07793951779603958,-0.5577709078788757,19.939174792605073,15.90399041550742,19.05698186358022,19.777960212236003,17.813506732352828,16.70037044680427,60.68707073349752,2825.030342489813,0.14077265091723548,0.20590393245220184,pop
-68.4661865234375,95.59202575683594,-21.133695602416992,40.75304412841797,-20.484296798706055,33.055992126464844,-17.51385498046875,28.012004852294922,-14.6559419631958,26.793643951416016,-14.424515724182129,12.656423568725586,-10.102437019348145,7.323700904846191,-6.452540874481201,6.200560092926025,-3.468672752380371,0.4392184913158417,2.5398921966552734,-0.4125128388404846,22.85222482634293,13.695898030334755,18.68910632160677,20.037482309936877,17.961190410652875,16.805550329626936,60.85440174698666,2677.0675485408183,0.11454911476109216,0.20487935841083527,pop
-130.9046630859375,110.22306060791016,20.54346466064453,43.253055572509766,-14.450207710266113,32.69268798828125,-16.439973831176758,21.707763671875,-23.8162784576416,19.055923461914062,-17.225412368774414,7.515269756317139,-11.364469528198242,0.4302191138267517,-11.708910942077637,-1.3835657835006714,-8.872842788696289,-6.46987771987915,-2.0443806648254395,-1.519400954246521,22.86406620439991,18.192331320596335,20.85053550563052,20.871377701556305,18.169570516272383,17.677844525221094,60.67122263428574,2694.805916435501,0.08324678700938566,0.1876843273639679,pop
-97.7786865234375,127.14022827148438,-7.384038925170898,26.10837745666504,-18.927839279174805,29.17275047302246,-20.019023895263672,15.369914054870605,-19.512638092041016,21.01067352294922,-14.594192504882812,3.3528387546539307,-8.695699691772461,4.015608310699463,-5.45850133895874,1.5647242069244385,-2.1927266120910645,1.0494117736816406,2.491182327270508,0.36263152956962585,22.27888688897349,15.042265520481546,19.82002405917041,22.03438174359416,20.119790987840766,18.242649638550773,60.39028642689118,2375.085116845742,0.08364274477389079,0.19428177177906036,pop
-102.33128356933594,115.17428588867188,-16.462554931640625,41.235618591308594,-11.681055068969727,32.94218826293945,-16.725910186767578,21.048948287963867,-14.771341323852539,21.66007423400879,-14.528905868530273,7.136117458343506,-11.030492782592773,2.6107404232025146,-8.714426040649414,1.6108906269073486,-5.6959710121154785,-1.5512675046920776,0.42437097430229187,-3.3040928840637207,21.827922436486347,15.303298133360386,17.68485503000349,19.479451057306413,18.51286068284549,17.4314508923582,60.10560518327823,2431.6064893298003,0.08233188459897611,0.15665346384048462,pop
-73.41731262207031,108.56171417236328,-14.895197868347168,45.32875442504883,-20.002864837646484,35.48533630371094,-19.215126037597656,28.303543090820312,-14.856884956359863,21.9269962310791,-14.707196235656738,14.405261039733887,-11.19975471496582,5.082612037658691,-8.017169952392578,1.5785261392593384,-4.190081596374512,0.1429658979177475,3.1885645389556885,-0.5688164830207825,20.58246867135444,14.549794745695422,19.0408704371892,20.80765842377815,17.384566452099644,15.88536192823404,60.58368167851991,2615.9887844977825,0.0981688619880546,0.19259095191955566,pop
-66.76722717285156,105.06507873535156,-6.575726509094238,41.59891128540039,-13.812666893005371,37.069339752197266,-19.863563537597656,31.84075355529785,-16.37895965576172,21.41850471496582,-15.33089828491211,10.636807441711426,-5.999613285064697,7.766750812530518,-1.171844482421875,5.709740161895752,-2.728095769882202,0.28049299120903015,2.3991048336029053,-1.3387778997421265,20.2091202633221,15.880259880591542,19.58303757229335,20.807030283114724,18.36520490878675,16.899645073642024,61.653993331628755,2716.2460631004556,0.09260945499146758,0.23246882855892181,pop
-45.515018463134766,106.69633483886719,-34.41411209106445,29.1649112701416,-26.79955291748047,26.880630493164062,-26.058856964111328,22.675243377685547,-19.436660766601562,17.942556381225586,-15.97819995880127,10.7904691696167,-8.609017372131348,9.425905227661133,-3.3045101165771484,2.844184637069702,-4.246586799621582,1.115464687347412,0.07570267468690872,0.15926028788089752,16.42009332215873,14.373404300517842,18.374120213649025,20.025087857860374,18.181402230984755,16.6398236662408,61.13723051538063,2507.9349244660148,0.1207297888225256,0.20101173222064972,pop
-46.4456901550293,105.74944305419922,-33.359256744384766,28.719133377075195,-28.10258674621582,26.975160598754883,-26.153255462646484,23.054794311523438,-19.932971954345703,18.744192123413086,-16.1043701171875,10.849054336547852,-8.794246673583984,9.587028503417969,-3.8563332557678223,2.2605319023132324,-4.0827836990356445,1.7497223615646362,0.1523754894733429,-0.016963481903076172,16.51341023354028,14.005118623003439,17.769236136005123,19.967901629499178,19.27837197131036,17.264923897244266,61.07855334056828,2529.472665250928,0.12450071992320819,0.1962176114320755,pop
-140.51260375976562,75.32978057861328,-11.098989486694336,42.94723892211914,-13.30024528503418,32.35363006591797,-25.19541358947754,26.256105422973633,-20.238656997680664,22.18735122680664,-17.42030906677246,15.977426528930664,-9.66732120513916,10.719109535217285,-8.002016067504883,5.134847640991211,-4.822349548339844,1.2503455877304077,-1.222860336303711,-1.800561547279358,17.999225717191877,14.858588920933732,18.22190163859106,18.73437688822545,17.49417869477446,17.224440586509214,60.657105203843955,2889.6206575374845,0.1735894837883959,0.09384434670209885,pop
-95.81798553466797,107.64364624023438,-41.2401123046875,37.18117141723633,-26.50159454345703,35.6489372253418,-16.97156524658203,19.891984939575195,-16.263111114501953,19.01180648803711,-13.17939567565918,7.507283687591553,-8.93227767944336,8.419502258300781,-3.7263498306274414,3.505706787109375,-2.185385227203369,-1.1257165670394897,0.4869445860385895,-3.900301933288574,17.782619451483388,14.289464497810313,17.10872292029388,18.461000401857678,17.563406805858936,16.331308899332058,60.94317762285807,2386.214213360645,0.11730715390358362,0.13937580585479736,pop
-85.93734741210938,109.84010314941406,-2.5989034175872803,34.58658218383789,-22.575090408325195,28.785900115966797,-26.00107765197754,22.70156478881836,-17.640819549560547,20.309396743774414,-19.495853424072266,8.985151290893555,-12.413121223449707,5.025247097015381,-6.663909912109375,3.0820913314819336,-7.367539405822754,-3.147430181503296,-2.1072793006896973,-2.3471648693084717,22.933786757797087,15.000494957026993,19.84944749356086,21.059843657738032,18.75677669733847,16.992438995338308,60.55935359846009,2689.4800091206175,0.10335264238481229,0.18518249690532684,pop
-4.956085205078125,105.6298599243164,-36.44557189941406,31.015390396118164,-26.508255004882812,33.03990936279297,-23.70085906982422,29.511117935180664,-16.96092414855957,25.34149169921875,-16.360279083251953,14.41429615020752,-10.708758354187012,11.277363777160645,-4.535881996154785,9.056050300598145,-1.0487041473388672,3.6636154651641846,0.8553822636604309,-1.5430314540863037,17.458679646213408,12.727288180662242,16.682839949427738,19.56037068247892,18.2450849311729,16.741885649275048,60.505501196279575,2582.6000463662313,0.12964017171501707,0.2793450653553009,pop
-70.47236633300781,107.86808013916016,-5.823450088500977,44.95116424560547,-4.827822208404541,31.972522735595703,-19.404272079467773,24.653188705444336,-17.230310440063477,26.68916893005371,-14.007671356201172,14.892003059387207,-6.807383060455322,12.229546546936035,-4.650147914886475,5.846755027770996,-1.0427762269973755,0.4008529484272003,-0.9002174735069275,-0.9820464253425598,21.852888345887028,15.509392591225005,20.17866503819653,20.296556379127093,18.306668521550794,17.734325905869046,60.30932152390395,2641.619088088386,0.08888951845136518,0.25357455015182495,pop
-24.141393661499023,100.02640533447266,-33.952392578125,41.510589599609375,-25.70063018798828,34.9008903503418,-20.948341369628906,24.285879135131836,-15.228013038635254,24.4715633392334,-12.019618034362793,15.55141830444336,-8.000679016113281,11.625014305114746,-4.157744407653809,5.036654949188232,-3.329834461212158,-1.3398302793502808,0.26489973068237305,-3.0531835556030273,18.710745831916423,12.206583977308844,15.971939234891797,17.25712051644513,16.375677341151672,17.482700829464047,61.134057529173404,2537.800698514911,0.13642844763225256,0.238610178232193,pop
-43.37924575805664,93.81062316894531,-32.50355529785156,42.05180358886719,-19.26642417907715,32.01232147216797,-22.95235252380371,26.639802932739258,-15.302254676818848,21.805158615112305,-12.822527885437012,15.036831855773926,-8.127815246582031,8.168252944946289,-7.366746425628662,4.381387233734131,-2.018937587738037,1.640031337738037,4.233679294586182,-0.26100391149520874,23.722311913151554,14.152939854889288,17.892298500086678,18.939561582726686,17.319600316128103,16.2651757391044,60.97817022668416,2587.981379770289,0.12024684033703072,0.21899399161338806,pop
-46.30519485473633,85.55606079101562,3.9741311073303223,47.23261642456055,-16.743803024291992,34.00646209716797,-14.84939193725586,30.277780532836914,-22.171804428100586,34.73357391357422,-17.579299926757812,20.012815475463867,-10.301994323730469,7.396785736083984,-9.40742015838623,4.288208484649658,-4.317673683166504,2.91176700592041,2.2220425605773926,-0.2558530569076538,20.384059949773913,15.903267877844302,19.396325351141922,20.764724531607825,18.74573751251398,19.526105422623292,61.75596696417564,3025.86425104418,0.1407403210324232,0.2723626494407654,pop
-99.54301452636719,140.9786834716797,-26.749202728271484,38.47088623046875,-2.6629223823547363,17.00008773803711,-14.74212646484375,18.65547752380371,-13.09497356414795,14.270345687866211,-13.882610321044922,8.816254615783691,-0.7333224415779114,2.450463056564331,-1.380920171737671,7.2341156005859375,2.020336866378784,-1.8049298524856567,2.44740891456604,-2.7739415168762207,21.939502066427444,15.608349718417795,20.12248369570236,22.18769391263834,22.289882317643468,22.03899527648608,59.9270086749458,1955.1411876141065,0.08310946832337884,0.19889143109321594,pop
-225.60816955566406,126.19955444335938,6.146393775939941,32.05765914916992,-11.581421852111816,27.86884117126465,-27.55805015563965,22.549877166748047,-18.10805320739746,0.8025652170181274,-0.6514972448348999,2.0121092796325684,-11.189414024353027,0.29028862714767456,-13.732394218444824,-4.489712715148926,-4.526253700256348,-8.563105583190918,-1.0069396495819092,-4.220463752746582,24.978202260261796,18.709824989187993,23.387933867512718,24.117090788531616,21.24383319084736,21.024198514421425,62.080621526560805,2217.1114239176964,0.06523837457337885,0.0830777958035469,pop
-63.782588958740234,101.14210510253906,-19.517961502075195,51.44735336303711,-10.06824779510498,29.677751541137695,-13.693477630615234,28.036069869995117,-18.873586654663086,23.279895782470703,-14.919986724853516,13.12884521484375,-8.100258827209473,4.672694683074951,-4.931774139404297,2.356553077697754,-4.993608474731445,-3.286738157272339,-3.08954119682312,-4.493185520172119,16.09631287151898,14.65151545822342,18.82039216468942,20.442718650455227,19.566025916780607,19.744942411622574,60.70953707001232,2534.6369663276864,0.11966723549488055,0.22151914238929749,pop
-76.04613494873047,98.82496643066406,-16.649381637573242,62.40205383300781,-13.816757202148438,40.448936462402344,-8.206296920776367,30.96365737915039,-12.032535552978516,20.39604949951172,-2.9159982204437256,10.122329711914062,-4.294982433319092,7.7380547523498535,0.3669864237308502,3.599152088165283,1.438670039176941,0.3439464867115021,4.548683166503906,-0.03374556824564934,21.79691870297172,13.821035332363472,18.782255717908388,19.62804755089929,17.8118670164192,16.798059890203085,61.954847550637,2445.537053038799,0.08864154490187713,0.25304481387138367,pop
-74.63002014160156,87.26081848144531,-33.45812225341797,47.911155700683594,-10.906718254089355,30.375139236450195,-9.732934951782227,25.31145477294922,-14.829730033874512,24.854799270629883,-11.05153751373291,11.864249229431152,-6.241044998168945,5.029940128326416,-8.133548736572266,4.397459030151367,-2.2881667613983154,1.765291690826416,2.7619497776031494,0.2717367708683014,23.392002563039664,14.955562914306082,18.643461550163387,18.92212163116434,17.204049354923516,18.77459868318842,60.2780020438091,2488.9356332305183,0.10929534183020478,0.22060135006904602,pop
-97.6417236328125,110.97442626953125,-9.959174156188965,35.0528678894043,-11.359196662902832,24.19862937927246,-12.567700386047363,24.47207260131836,-18.931425094604492,22.08989715576172,-16.354110717773438,9.503026008605957,-9.737051010131836,4.6499505043029785,-8.093740463256836,4.506531238555908,0.9328753352165222,4.650155544281006,7.678503513336182,3.388908624649048,21.468734809848904,14.805213325382569,19.027971042835407,20.618836268009836,19.076914642591802,19.79578964535402,59.87922193652775,2504.196858635851,0.09921575031996586,0.20020976662635803,pop
-98.46050262451172,111.44190216064453,-9.7925443649292,34.97705841064453,-11.260368347167969,24.171064376831055,-12.618608474731445,24.913122177124023,-19.132638931274414,22.513891220092773,-16.766559600830078,9.742815017700195,-9.772499084472656,4.734922409057617,-8.237675666809082,4.384169101715088,0.8463926911354065,4.627835273742676,7.7198920249938965,3.6074085235595703,22.651467767916923,14.942852986626114,19.223807493016647,20.887690933473532,19.12763417207746,19.516347970182142,59.93260976499846,2505.823244923,0.09687100042662115,0.2012394517660141,pop
-71.01500701904297,100.92658996582031,-16.154409408569336,36.03759765625,-14.68564510345459,33.17644500732422,-12.080439567565918,23.42644691467285,-12.674722671508789,23.303852081298828,-12.50625228881836,14.261966705322266,-10.906203269958496,11.000978469848633,-6.54128360748291,5.302981853485107,-3.0035974979400635,0.8350555896759033,5.276829242706299,2.6037235260009766,24.026489505099395,15.150496567525778,18.30934094179281,19.797196447917138,17.905064648975134,16.403316241615027,60.03454512254716,2658.9431920362654,0.09741227602389078,0.2129155993461609,pop
-78.44151306152344,79.14839172363281,-16.327436447143555,31.804941177368164,-16.645719528198242,36.21222686767578,-11.196268081665039,27.108980178833008,-15.628220558166504,29.08574867248535,-15.639710426330566,14.083934783935547,-5.756623268127441,18.08325958251953,-2.3909218311309814,8.258328437805176,-2.534170150756836,1.470936894416809,2.4686553478240967,1.8657281398773193,16.079335668976658,11.72544288550422,16.296196210542774,19.468029933481645,18.922623220933797,18.358573455943034,60.982460864798874,2953.6791137474743,0.1565496347056314,0.1511336863040924,pop
-191.6233367919922,128.12469482421875,11.871264457702637,41.61991882324219,-3.050142765045166,13.220194816589355,-7.752213001251221,17.94713592529297,-16.99122428894043,18.08998680114746,-15.864568710327148,-2.1550180912017822,-2.9398040771484375,-0.3588583767414093,-6.680813312530518,-2.693255662918091,-6.9305596351623535,-0.9813941717147827,-2.558846950531006,-5.026158332824707,20.865090865305955,16.827205262346784,21.228174538068927,22.708061156502627,19.992943311021406,23.297003132917308,59.480237679980746,2123.182132082299,0.054945139185153584,0.14680993556976318,pop
-103.57061767578125,96.65342712402344,-4.169729232788086,52.93729019165039,-10.188535690307617,27.69403076171875,-8.069422721862793,26.149839401245117,-18.504392623901367,22.429636001586914,-12.185200691223145,15.925338745117188,-7.292388916015625,8.952619552612305,-4.174120903015137,-0.5628546476364136,-3.82576060295105,-0.704032838344574,0.668035626411438,-2.3998639583587646,23.82757058572046,15.73070380337449,19.471281175406407,20.250461837324313,18.208503355295093,18.692827195999005,60.53180016159197,2595.5619918555417,0.09489654436860068,0.20583966374397278,pop
-43.41514587402344,81.47077941894531,-22.735401153564453,44.51065444946289,-21.361557006835938,35.03681945800781,-17.166872024536133,27.326778411865234,-18.114612579345703,28.650100708007812,-16.993310928344727,19.54456901550293,-14.364402770996094,16.30046844482422,-9.286115646362305,9.221908569335938,-6.868954181671143,4.646165370941162,3.904113531112671,4.40946102142334,17.875728096885148,13.549791183141624,16.92221608003445,19.445022973671314,17.689776034484172,17.12089794613943,60.57607776286345,2858.5979275914815,0.1607811833404437,0.20351392030715942,pop
