feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,Genre
16.51341023354028,14.005118623003439,17.769236136005123,19.967901629499178,19.27837197131036,17.264923897244266,61.07855334056828,2529.472665250928,0.12450071992320819,pop
17.999225717191877,14.858588920933732,18.22190163859106,18.73437688822545,17.49417869477446,17.224440586509214,60.657105203843955,2889.6206575374845,0.1735894837883959,pop
17.782619451483388,14.289464497810313,17.10872292029388,18.461000401857678,17.563406805858936,16.331308899332058,60.94317762285807,2386.214213360645,0.11730715390358362,pop
22.933786757797087,15.000494957026993,19.84944749356086,21.059843657738032,18.75677669733847,16.992438995338308,60.55935359846009,2689.4800091206175,0.10335264238481229,pop
17.458679646213408,12.727288180662242,16.682839949427738,19.56037068247892,18.2450849311729,16.741885649275048,60.505501196279575,2582.6000463662313,0.12964017171501707,pop
21.852888345887028,15.509392591225005,20.17866503819653,20.296556379127093,18.306668521550794,17.734325905869046,60.30932152390395,2641.619088088386,0.08888951845136518,pop
18.710745831916423,12.206583977308844,15.971939234891797,17.25712051644513,16.375677341151672,17.482700829464047,61.134057529173404,2537.800698514911,0.13642844763225256,pop
23.722311913151554,14.152939854889288,17.892298500086678,18.939561582726686,17.319600316128103,16.2651757391044,60.97817022668416,2587.981379770289,0.12024684033703072,pop
20.384059949773913,15.903267877844302,19.396325351141922,20.764724531607825,18.74573751251398,19.526105422623292,61.75596696417564,3025.86425104418,0.1407403210324232,pop
21.939502066427444,15.608349718417795,20.12248369570236,22.18769391263834,22.289882317643468,22.03899527648608,59.9270086749458,1955.1411876141065,0.08310946832337884,pop
24.978202260261796,18.709824989187993,23.387933867512718,24.117090788531616,21.24383319084736,21.024198514421425,62.080621526560805,2217.1114239176964,0.06523837457337885,pop
16.09631287151898,14.65151545822342,18.82039216468942,20.442718650455227,19.566025916780607,19.744942411622574,60.70953707001232,2534.6369663276864,0.11966723549488055,pop
21.79691870297172,13.821035332363472,18.782255717908388,19.62804755089929,17.8118670164192,16.798059890203085,61.954847550637,2445.537053038799,0.08864154490187713,pop
23.392002563039664,14.955562914306082,18.643461550163387,18.92212163116434,17.204049354923516,18.77459868318842,60.2780020438091,2488.9356332305183,0.10929534183020478,pop
21.468734809848904,14.805213325382569,19.027971042835407,20.618836268009836,19.076914642591802,19.79578964535402,59.87922193652775,2504.196858635851,0.09921575031996586,pop
22.651467767916923,14.942852986626114,19.223807493016647,20.887690933473532,19.12763417207746,19.516347970182142,59.93260976499846,2505.823244923,0.09687100042662115,pop
24.026489505099395,15.150496567525778,18.30934094179281,19.797196447917138,17.905064648975134,16.403316241615027,60.03454512254716,2658.9431920362654,0.09741227602389078,pop
16.079335668976658,11.72544288550422,16.296196210542774,19.468029933481645,18.922623220933797,18.358573455943034,60.982460864798874,2953.6791137474743,0.1565496347056314,pop
20.865090865305955,16.827205262346784,21.228174538068927,22.708061156502627,19.992943311021406,23.297003132917308,59.480237679980746,2123.182132082299,0.054945139185153584,pop
23.82757058572046,15.73070380337449,19.471281175406407,20.250461837324313,18.208503355295093,18.692827195999005,60.53180016159197,2595.5619918555417,0.09489654436860068,pop
17.875728096885148,13.549791183141624,16.92221608003445,19.445022973671314,17.689776034484172,17.12089794613943,60.57607776286345,2858.5979275914815,0.1607811833404437,pop
20.163835488463274,13.38682254438051,18.028159272273157,18.283841908108148,17.79348247533211,19.26617582316765,60.526526089642836,2807.9170524620995,0.12494100629266211,pop
20.827750280864194,19.5989876291777,22.748241505444998,21.939389939081234,19.934289470760195,25.67380373334221,59.81965361601028,2238.5057637584314,0.0883522424274744,pop
18.08220412439694,15.813784772089923,19.829877914418336,21.40972985441412,17.52883880130459,19.467001970443597,61.84803913053647,2821.881977196193,0.10816179607508532,pop
19.843988840531964,17.235360671379482,18.291758021996504,18.911169987715855,17.13652926750249,15.722743075739796,60.89690385175499,2915.639910432914,0.13156829938139933,pop
21.30784590912542,16.63634349841029,18.2295999250799,19.67032802224242,18.336921583469675,19.05690732282176,60.6136811648268,2715.4637369516363,0.11300261305460751,pop
20.708695069797415,13.768733337187534,18.477955719285333,18.58654414438256,17.09800913492153,17.898866855191244,60.550904795812656,2807.5334097728587,0.12269191286262798,pop
18.700653843847412,16.965694851146274,19.293864583975,20.628267244314937,18.954479210856686,19.698966769654895,60.34942937797919,2285.279552463947,0.12079978135665528,pop
21.72482248500227,16.944493848344646,18.4112994685933,19.645603689782817,17.952719101265757,17.555006241908515,60.500531706343814,2723.59760513521,0.1127396411049488,pop
18.08220412439694,15.813784772089923,19.829877914418336,21.40972985441412,17.52883880130459,19.467001970443597,61.84803913053647,2821.881977196193,0.10816179607508532,pop
19.376742026791177,16.768891749722247,18.2334954756772,19.22495715277435,16.9935593781023,19.7038448818217,59.77193065381877,2450.3394040231633,0.08968809993600682,pop
17.802130039302874,16.83992189818292,23.7216247088031,25.23922248758678,22.062089442063733,20.34170171439175,63.12102254362862,2448.323848243296,0.08599316072952218,pop
20.70594366410651,17.03985945524951,20.746058724230508,21.5995848300861,19.23651717603433,18.34266315542028,60.33274396501116,1994.7069705631163,0.06464943739334471,pop
17.673923232716426,12.751334180002614,18.59516239040551,21.919750955017506,19.248312158710974,20.003371271508385,63.03753524692542,2579.502475805326,0.17808267118174062,pop
17.45626686623457,15.463736060554115,18.667492697724708,19.307156942589458,19.781612794956224,17.568978203501974,61.47992135222379,2337.530903169987,0.08599549381399317,pop
19.759937532741926,16.169289674237124,20.33695403410218,21.804151751049513,20.531469850561066,20.257302042369492,60.95695326276088,2695.9559319069367,0.07781436646757679,pop
17.16635152294858,14.564594163499649,18.487360631074804,18.751835262522228,16.980853463951455,17.20524307563873,61.64242920014223,2844.446146711608,0.15439586444112627,pop
19.622750127415106,15.224720945706036,18.02337269528792,19.000341317515677,17.61859715078603,17.440516185563762,61.44008526098253,2505.0536699058252,0.12251293195392492,pop
19.056233455295228,12.104856193599828,14.990901301213484,15.755861128363382,15.218447869405479,16.30662078872247,60.889847375666655,2247.57404038865,0.083529423528157,pop
18.291055748648038,13.832722732549863,18.50007336685043,19.617402635941662,17.73646457585802,17.503347109419256,60.25484064380317,2570.7134088941466,0.11102582391211605,pop
17.16635152294858,14.564594163499649,18.487360631074804,18.751835262522228,16.980853463951455,17.20524307563873,61.64242920014223,2844.446146711608,0.15439586444112627,pop
21.383453105445696,11.701293517226729,14.392237193856156,17.722157671448244,15.971228828817482,16.742360625791754,61.02829328184184,2246.6819116777638,0.11449912009385665,pop
19.675719426827726,14.11522575423605,18.62001975039329,20.50589679900877,17.32937396341702,17.468764148998908,61.95426360282091,2850.1838374366826,0.13126099882679182,pop
20.458259332621047,17.291442311627385,20.580463134605335,21.056889981034903,18.762410194296386,18.116822078856043,60.45834495236967,2828.439855569167,0.10025730588737201,pop
22.171262255961732,16.810804758030024,19.54548436542001,20.155329557746544,18.436017484633986,19.003730255204584,61.46423645613297,2814.1331839520794,0.13076338523890785,pop
21.167911564469158,15.989085570101404,18.94693902842447,20.10448788529877,17.2482259811759,17.470349882628973,60.99651015251482,2851.3415830220097,0.10990061060153583,pop
18.568416980228207,14.015092310139604,17.28897256188189,19.30961527498311,17.65992146755157,17.987122777003744,60.796024336622494,2862.789442115511,0.16649790688993174,pop
19.71563277051809,14.937416506320984,17.143594591380445,18.14567011431304,16.829612319271753,19.205876132519524,60.88341729237505,2542.5227396304294,0.11685386892064846,pop
23.757435804811227,15.187885426584378,18.754279117749196,19.368427091929032,17.490198649228006,18.726860028388344,59.70195256378988,2133.1977617928483,0.061112814633105805,pop
23.926885930565383,15.191025034685545,18.370340975564908,19.744512858734286,17.93640284176698,16.34392101754091,60.007828990264166,2658.91942786811,0.09753626279863481,pop
25.102868429868998,15.199636316915406,18.522735161440224,18.07606577895179,16.708558257487645,18.587835889678065,60.73238170047874,2298.6980350411113,0.07101575831911262,pop
21.955662620659538,14.060653702943766,17.521347221035526,18.320388975359673,16.995069597608943,16.875955864794424,60.57427508506785,2827.510402527366,0.07889058500426621,pop
20.826593343382868,16.406076107893007,20.972538286990776,23.03562626355336,19.034043169347257,17.728055632409166,60.526463808956564,2499.590884163536,0.06935026930460751,pop
20.79149802829849,17.888343186149783,21.194542742952876,21.609899125654167,19.243500742937215,18.906267289297094,59.85836444520762,2518.2356424285285,0.1018854655503413,pop
18.985539907822645,14.44707167871427,18.859687721257416,20.19109353867535,19.395673746424546,19.3244647983655,59.527289598936534,2122.872660746135,0.10265271704351536,pop
20.24071990039863,14.481835541971579,17.718313641342924,20.12145192742698,17.69117945810279,18.084054965896193,61.550452005181675,2773.835178831589,0.15373793462030716,pop
23.060158010468395,16.750025845428407,19.30789323060769,21.20390476421411,18.372835515798446,16.913709712610036,60.803264954355654,2886.4226906421754,0.11853668941979523,pop
15.50283912737387,13.744199494405109,18.028624128392792,19.842044730716953,18.172981287179184,18.511248169522023,60.43077518789476,2658.507191486877,0.1377166435580205,pop
17.700714224320585,14.111173295658777,17.889204192945982,19.920988664152933,18.119364714713484,19.04451856872171,61.094052966521566,2650.633110761619,0.1357908489761092,pop
15.331060168683367,13.609953179770033,18.093864473827914,20.738073484377,20.034317245781374,19.735922558426207,56.9945833142789,1564.5375438222673,0.06900153478854025,jazz
17.695603538822834,14.22311858122992,18.61273773016467,21.52035293979601,20.3820061860539,19.845796050989982,57.12901451526246,1518.5817388505059,0.052130851381309684,jazz
24.591247526123443,19.790673880580247,24.657027092457138,27.237670323816346,27.877900332090693,26.275326157160016,53.75030742509126,1035.6007714863354,0.05116361485334243,jazz
22.50271200495218,15.979612848159514,20.84158818160521,24.025559598072164,24.070112904359455,18.684186061154904,53.22632263467628,1035.222761006697,0.039487830938778994,jazz
23.478311267681118,21.883587922486253,28.430244094212618,28.226789451726358,23.33226272019275,22.370545327223468,58.786617659288424,1391.389644938301,0.04228429026688267,jazz
21.714337629728735,14.852613237755682,24.7071288838788,27.537366171254103,24.24258739125738,21.907546222887635,59.389984469851264,1522.5719407718827,0.051258872996248296,jazz
22.521132591994,19.809622489213453,21.982545762984646,25.075672149249165,22.723591278194103,22.164655783902738,58.93854168198887,1437.9374254189945,0.042469144355388816,jazz
21.070122556744575,16.886594909392056,28.958346305267277,31.344519408720952,25.42438120099784,21.88362364131468,58.22663453244414,1330.764961082891,0.057301769803035474,jazz
24.39029061680887,17.794991421021248,19.39901326412194,22.032147945854835,21.014013815373815,20.80548301745085,60.535488057106946,1611.0519056846379,0.04098564866132333,jazz
24.363077590997012,20.99235821950836,23.285771563792174,26.566641777543705,18.296737593686576,18.179873651776614,57.58210514576635,1180.0995480639422,0.02798790821111869,jazz
23.85618818474753,21.712378110131706,24.29448028430106,24.21114198863659,21.807481224661203,21.57166917521017,52.33971157024422,1016.1883956579143,0.029223599505457026,jazz
18.17772235439407,14.151452026532132,20.69743475281435,23.210895260285156,21.59628127946654,19.13626646716864,63.75312264339343,2079.771071640949,0.06847395122783083,jazz
16.896156354255666,14.710036918310893,19.692162104278385,22.265807063607262,20.381286637164916,19.056671704251627,63.17810526792703,2013.0207629058953,0.056860784554058665,jazz
17.141986469939713,12.537729524977012,18.756222924951476,21.55354888461224,19.59934245561644,18.749072773364514,64.53093187820365,2283.771088918738,0.05474112433918827,jazz
16.071124390190167,19.82526133474346,26.406190457536063,27.64211082773335,24.440901152680095,23.038364872398287,57.59306912165183,1248.6763139204068,0.057372713804570256,jazz
17.928709771980024,13.67637123665281,19.387028442716243,21.926535679337995,20.6111426783204,19.19741045650944,63.4828146330395,2038.3124024722033,0.06559022744713507,jazz
17.13053681289379,16.82144942808301,24.75619313599309,27.242860863929394,23.85540936340547,20.68272013148465,61.902247111179534,1708.3088855993356,0.061769909618008184,jazz
18.12220962852336,13.753902571483263,17.595114709963003,19.835406363390685,18.337077710446106,18.016000139198553,63.00739956374862,2167.587102862565,0.07534819182725103,jazz
19.0585940638911,16.11910903296776,19.132340889115117,21.447807962668453,20.519630365224167,18.894409466208394,64.28567499691319,2103.392894220851,0.07808836225272851,jazz
18.946796146471332,17.740423531701822,23.090623812138624,25.524037116410895,22.521555026632484,20.62654551205478,61.33678958025373,1687.4413829086936,0.049095580555081855,jazz
19.13080728002408,19.20009421056614,22.464083663345026,20.249547153708818,17.794071985612774,16.843409521557696,59.74334703355014,1648.7979550069513,0.029245582153819918,jazz
18.280471256606635,12.459488707914073,16.241178745126625,18.53829245551979,18.674924944137594,18.39593039626531,66.8485270596132,2406.100546182471,0.16287177321367668,jazz
19.117543064813198,18.73816543880285,25.380282791781074,27.067175786871836,22.71380664345179,19.521753027436933,63.11927439388804,1887.2787783570138,0.04555670723908595,jazz
19.683757725083133,12.168976097530155,22.115543106652076,23.973609972526354,23.013215214279413,20.085596564107473,64.0445891853592,2079.265548502451,0.07135501044508867,jazz
18.663024493942878,13.754183157072886,18.701200091918615,21.221538121297414,20.065059935308895,18.416734218845885,63.61991586165681,2067.7061787269085,0.08338551436732605,jazz
22.5763268925215,16.038389246101147,20.158471289097164,22.572520203216257,19.614667830545166,19.015817215438506,63.15394338903103,2042.9452042878713,0.05653537474420191,jazz
22.916170360079388,23.16313580855128,27.535486114473,27.455647269608363,24.099369127822005,20.496977986801284,59.52443300614107,1601.3289601235028,0.05201527594218963,jazz
18.88696140378199,15.264705299699122,19.139792829373743,21.16493696120937,18.572467953771596,20.77060546557986,63.59503487733492,2092.4343294770783,0.05604109822646658,jazz
23.01270608776501,15.326821063661063,20.51500599858986,23.176560925939576,20.89820408675616,19.893814887407245,64.06659954346846,2074.3583444842016,0.06691618082793316,jazz
20.802739208353238,15.694849050604397,19.31013515736693,21.137856718430474,18.897808279765012,21.153383763309918,64.58155666042695,2236.7409244828023,0.08892147798004775,jazz
23.271227963405714,18.46890865035324,23.07736885706365,23.7897584913889,22.32001878142281,24.434815955444186,62.54067760437002,1742.3574370057968,0.0750760732861528,jazz
19.249780188313377,13.757950801273196,18.94799191957072,22.006180931160937,20.196903627235937,19.45151384847119,62.86056229372737,1970.257538922381,0.06434620939205321,jazz
21.558586189831782,14.957719456103527,19.462337749779888,22.823911234102468,17.479424125246563,16.20757476982663,60.45344538202023,1880.4459004657365,0.05498726338676671,jazz
16.268348021505577,19.407076094759976,21.585633946214635,21.734781092833423,17.124219262597453,17.99885747445267,58.70681805439401,1484.2287968631692,0.03757833816507503,jazz
16.24318484623173,16.510969671208738,20.722140828384035,22.82142071475684,21.0026504916189,20.699808819665716,62.92315080590757,1771.9636516736891,0.07051933673686903,jazz
15.950833232916246,18.72644017279918,23.157403264438486,23.88410666789084,21.08718599005575,22.54984692060926,53.266824792833816,1089.4359720214975,0.03339264207452251,jazz
16.385183134110196,12.353316404681076,17.76984643000845,21.738916948841723,21.502524992601494,21.950887497791438,58.34445415759508,1401.9700165206177,0.08799987210095497,jazz
18.659271985432518,17.54359234726993,22.57428472623375,24.356838848822086,20.037573530376037,17.689028724459103,59.128744084896816,1546.7969495013724,0.04560800008526603,jazz
18.99709158494417,19.517375542666894,22.337671695963927,23.597696483521972,20.41472980697957,19.419978781533107,61.24799445573637,1755.975436719771,0.059025409276944066,jazz
15.109006068494974,13.597106129171365,21.168059421591586,21.728499902788904,21.36368633663952,21.52877006228079,55.64986849837128,1432.5437966161528,0.06774552619798772,jazz
13.772374233231197,18.22757843539343,23.101477597747976,22.92424984390826,19.3015350705737,21.93294710495565,56.700893525991724,1463.6499140418082,0.04853835372612551,jazz
15.197313043898188,14.87725014577226,19.662368481322005,24.14436343636817,22.510919707026954,22.612189983313634,58.430974036718084,1557.3015561126456,0.08913530919594134,jazz
15.48241754374415,17.099361264287758,21.767884541898972,23.452337411927346,20.61825404774905,21.009230294067667,58.58485438254568,1533.5523246152716,0.05425384230047749,jazz
18.44639891857165,18.171210342825884,21.28905670472207,26.417222722803302,21.631369360527074,20.776300333343855,62.02181893764744,1773.5431203081127,0.07596004220668486,jazz
19.89889169499313,17.059336947621443,22.395321562154265,24.685713791006123,22.955292962136628,20.059199557056747,56.63133130016547,1225.3106042159927,0.04394398021828104,jazz
16.11878141689306,18.969721132884075,23.209386730605022,23.57870659400055,21.248005462483018,21.225958180901745,55.01630576459952,1172.2465478458028,0.03764761681446112,jazz
15.32683518220063,14.66851709167915,21.07346759895579,20.9728186577321,20.712856630200697,21.156265694387773,57.06577453721117,1436.7531031706596,0.05189570365791269,jazz
16.870183623678333,14.24664093771178,19.740652245386315,22.27619047785183,19.99588833571225,18.914474990807488,64.08528731413183,2115.87065762485,0.08343714028393588,jazz
19.4046206263441,15.090161609288753,21.53260422939907,22.84037676670429,20.72081131584746,19.404605541702825,63.19818398718266,1922.4171507656513,0.0703990983117326,jazz
16.06473324459789,19.01760743427404,25.574807107002695,24.30449251517569,21.099866957339295,18.304670194872,62.35002265128948,2261.2867123616015,0.057268462760061395,jazz
20.182241162683308,13.608661739029348,16.617397472250598,19.935586469930165,16.20601152073373,17.235054473446613,62.73921050082513,2522.495034377687,0.07067327460779352,jazz
16.280788010815343,19.40768554706141,21.540821025076934,21.742027120710663,17.0955344603642,17.9782397688089,58.39392562830341,1511.5415027068825,0.03762696644781719,jazz
21.043912770695947,15.405752284931712,20.47241212369418,21.089556258699368,18.754494746542182,19.636293989556833,62.41214505890116,2375.5571350282407,0.06811440677966102,jazz
16.24768910688475,16.5118942215561,20.7207045109306,22.817681415258715,21.014687584322736,20.70377936810487,62.39974293563391,1811.0536966530879,0.07063657752813779,jazz
20.098533493379687,14.88661938185795,20.316741504426513,23.719753340826678,20.75892884922647,18.292112004005354,60.49476808566207,1910.608672977833,0.0570882993566803,jazz
15.94619585383924,18.718185751342876,23.191391598313466,23.912536772898566,21.056669110960478,22.482840908996174,52.915442062217295,1129.4692586741442,0.03339563970839018,jazz
20.753526626212,12.75310942619185,17.486853097273777,20.553577103772202,17.87049542646069,17.859590426026887,63.126207337606765,2729.745288475231,0.09831347523744911,jazz
19.423916018582485,21.018554121581115,24.64716487531754,25.82287355184841,22.574116124114013,21.120806017251645,58.30964887179079,1560.1156024707293,0.05454494585607094,jazz
16.3655048638348,12.352659192470217,17.765964776896126,21.772527140880406,21.47830083882053,21.955021189948088,57.68161854263739,1466.113476249997,0.08806115706002729,jazz
19.92451941609715,16.435566802788944,22.216855998676017,22.226291287855418,17.51667883198641,16.757386501699532,59.62764369579911,1907.0686246462396,0.03340250377770316,jazz
18.659028420429188,17.542642664608724,22.571267519069185,24.361049341492038,20.044707114561938,17.533062073675598,58.12977575985858,1679.7308345472472,0.04608495694065484,jazz
19.426634360164027,13.532078438753553,18.14788546158525,21.933923436884953,18.727368367331763,17.98467342960797,62.317576100793836,2418.2719487884137,0.0824963899585308,jazz
18.997574600618822,19.516369059686195,22.336701014213176,23.581446234558335,20.409262141334963,19.350638652669822,60.05221661576613,1886.7116465774395,0.05962127227575034,jazz
18.582185316191488,12.770009664576653,16.819186297749862,19.469984969221827,17.077616297292735,16.988722542855808,61.58129842469136,2414.639470611386,0.08578693014085695,jazz
18.607508380229376,13.421476002732653,18.294303540293875,19.611450087905943,18.768659585283974,20.151764105116722,61.76849560293298,1941.5582996955955,0.04951191859225784,jazz
15.111265743149843,13.594350651279125,21.170210849954394,21.769082544180787,21.36802421532295,21.532584027396794,55.331242287028935,1464.0458937069636,0.0677535198883015,jazz
18.00426330066978,17.877514308987777,24.269020335215043,26.468753591200937,23.89312957528356,21.85619798737437,60.872937240941354,1706.2417455724308,0.07812764114266396,jazz
13.789910608009276,18.228386357570514,23.090969581327425,22.954531751237013,19.308420236276827,21.91836129874339,56.2749818982646,1504.2578259227162,0.04859664105133015,jazz
15.452676362153934,17.085377277888828,21.76433788301845,23.41441788276269,20.60208193969471,21.029554730019782,58.13762212095738,1577.0459731950111,0.05434676895037517,jazz
18.432675401242957,18.17231418795877,21.286552013669727,26.41801384194945,21.613962355721274,20.710885697748935,60.217580306300654,1921.5381453176979,0.07676041044935197,jazz
19.89838326304153,17.06012390093382,22.394051567802123,24.679405724099073,22.921848426345953,19.541122618074816,56.418696149730685,1362.9509011658188,0.044175131096521145,jazz
16.102346308773107,18.972322316504812,23.180240332579974,23.541337970655448,21.241036356120958,21.21598247371704,54.552956977621406,1218.5135740815572,0.03761464284191678,jazz
15.30038332264981,14.661541977791195,21.074283839573745,20.96033473337164,20.70390862312199,21.185383287856876,56.65219087600394,1479.121302852143,0.05193367368690314,jazz
19.946659168118494,14.693487330752758,20.311240654766124,22.020176025063712,19.898285952941322,19.65988387682564,61.94775736958975,2516.004292318436,0.10744518993008186,jazz
21.05026343203782,17.206034781144428,21.67589674922422,23.54564626935051,20.98085050993954,21.331993190259862,62.329302322533785,2249.3881151036003,0.0817944369244543,jazz
21.313478459452437,15.03388745913751,21.45164885315935,22.67643820045183,20.38171839476428,20.204766989074663,62.00614695323383,2448.321881588695,0.10559231912943383,jazz
25.62932513136566,19.63138778089144,22.92545285448206,24.719903606867806,21.230150627117144,19.33452614910791,60.15805755873156,1798.2150325918149,0.059838434195941335,jazz
21.24962631298836,13.604537899416318,20.38238793620389,22.04817822904372,21.51348205915872,21.393873239793002,63.298062767401646,2350.4737293712456,0.11246123060197817,jazz
21.912152808596563,17.387692766434302,22.757458148273418,23.10805256874794,22.018517058316714,21.915891837447376,61.66046408393762,2256.151130030829,0.08208387512789904,jazz
22.42856057064881,15.791529291087222,21.252105385494158,23.389601505600943,20.552596263539467,19.98616781358284,62.54188256863188,2343.7015001056257,0.09226417281292633,jazz
25.87741135903793,14.808690322748953,18.99178499094689,22.34221883575433,18.691894488096462,19.14765937993169,62.34694681612701,2433.224643702296,0.11982341938096862,jazz
17.677856826914088,14.081034926914397,18.514383839655117,20.22097559411445,18.68937873214045,17.334936999031502,62.68979425921037,2786.8806430285745,0.07682968909873807,jazz
16.990148936628955,13.60265224564828,17.570208239888178,19.173439521469493,17.290528859967313,16.848417399129257,61.743221531315314,2865.420376114402,0.1594637965765689,jazz
22.406162789752894,13.0379062304115,18.163923955418422,20.39112449056078,17.97733903484003,17.118666509637958,62.48853979950897,2738.8771722368406,0.12446075897424966,jazz
20.826304866543385,13.96232838495913,20.263501709235456,21.164528807864393,18.561713445530586,18.117144496471372,61.80857853710722,2478.2286665605293,0.10200681595327421,jazz
19.82627265409303,14.976214604984524,20.170559804692616,22.99423256461208,19.396432622298207,19.388348618981816,62.062039397759776,2291.7766609656496,0.12851722373806276,jazz
17.216969274175625,14.294844892956288,21.818382019880588,23.481521393776973,20.18847583863514,21.426437879078357,64.00477638883743,2711.2334564206103,0.20984103214529332,jazz
17.493360880271464,14.791747926914798,17.932749957152485,18.601167951603905,16.71192585325778,16.104533175365397,58.636230000892326,2252.403364480703,0.03449610440825375,jazz
19.60561899530466,17.095400159740134,21.84900947772353,24.914488519325815,20.710604836473532,18.264748725672124,60.429659764260606,2447.0693883756603,0.05586290554655525,jazz
20.541166328156105,18.091091306160678,24.750346729062986,23.3978420122327,21.731289746968173,19.447022504646096,60.57458782680957,2103.945436272714,0.054390734247100954,jazz
