feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,Genre
-133.39559936523438,130.52439880371094,-11.967782020568848,54.103145599365234,2.5012054443359375,37.11005401611328,-8.781682014465332,20.718441009521484,-6.856584548950195,13.584985733032227,-9.41134262084961,9.995718955993652,-1.2295182943344116,0.7124908566474915,-5.415998458862305,2.950852155685425,-0.9197363257408142,0.3345215618610382,2.3173627853393555,-7.473121643066406,0.5307588577270508,0.6498900651931763,0.5287001132965088,0.5199885964393616,0.7314777374267578,0.5609796047210693,0.5554633736610413,0.4672464430332184,0.5527350306510925,0.6744598150253296,0.5331119298934937,0.5957743525505066,23.414305448482487,16.989708928693837,20.71142311486595,21.858600376843953,20.807127923500698,19.323726832651406,60.10737383975771,0.18345697224140167,pop
-257.50579833984375,119.13513946533203,-14.937666893005371,16.023496627807617,-24.481103897094727,-3.061892509460449,-13.6244535446167,-0.07199715077877045,-24.365293502807617,4.5713982582092285,-22.242639541625977,-2.0558087825775146,-10.5462007522583,-7.195819854736328,-8.199131965637207,-0.1933419555425644,1.9426863193511963,0.8896224498748779,8.524101257324219,1.859568476676941,0.39288097620010376,0.35860469937324524,0.4788197875022888,0.2687589228153229,0.3510664403438568,0.4630500376224518,0.32994017004966736,0.5405358672142029,0.37810274958610535,0.5877474546432495,0.4181995093822479,0.31326234340667725,19.056959007053262,21.06649893356101,24.778518957421362,25.99692246097185,21.274188631239376,21.990550425737553,60.09160281110973,0.05560002103447914,pop
-77.33784484863281,114.6354751586914,-37.83491897583008,46.679046630859375,-12.995153427124023,32.57715606689453,-17.05492401123047,27.133081436157227,-22.049043655395508,18.26934814453125,-16.19450569152832,8.46102237701416,-7.019739151000977,5.375294208526611,-4.583049297332764,-2.683114528656006,-6.6144232749938965,-4.281739234924316,1.3597664833068848,-4.572386264801025,0.6946601271629333,0.59450364112854,0.6237421631813049,0.6015896797180176,0.5770599246025085,0.7010100483894348,0.5626087188720703,0.5774921178817749,0.5534007549285889,0.6329923272132874,0.6511354446411133,0.6114060282707214,21.34731335781589,14.78367463530255,18.39921956986455,19.974091272831764,18.82426082628524,18.773381446097986,61.310126963872534,0.1635097861289978,pop
-181.49835205078125,110.7231674194336,30.765352249145508,56.33623504638672,5.389542579650879,35.01267623901367,-12.536111831665039,28.281291961669922,-13.739385604858398,24.08027458190918,-4.825596332550049,9.334981918334961,0.8862183094024658,5.36710262298584,3.050096035003662,1.3695324659347534,-2.393298387527466,-4.071914196014404,0.1114611104130745,-3.200387954711914,0.7244705557823181,0.5570500493049622,0.5216189622879028,0.39728885889053345,0.44032761454582214,0.496141254901886,0.4559396207332611,0.5184022188186646,0.4815611243247986,0.5529313683509827,0.5550593733787537,0.5643904805183411,23.7895004249632,19.439909451277952,21.99347107828227,21.769509176494125,19.769828026766376,19.65271065112381,61.43423381257095,0.17245560884475708,pop
-161.2064666748047,138.1194610595703,-38.01441955566406,41.34688186645508,-13.306148529052734,33.91935348510742,-17.42070198059082,26.561141967773438,-9.54859733581543,14.757527351379395,-14.988958358764648,8.699527740478516,0.22124044597148895,4.932136535644531,-1.8906946182250977,-0.9500947594642639,0.5627452731132507,-2.720731258392334,2.735769271850586,-4.530937194824219,0.7541788816452026,0.7255844473838806,0.7057788968086243,0.7242653965950012,0.5847495198249817,0.555540144443512,0.531445324420929,0.5991548299789429,0.6366172432899475,0.6161308884620667,0.6803807020187378,0.6810625791549683,14.411573112214427,14.345298774737069,17.513980124978975,17.638874896331167,17.710067827209958,17.299678667559487,61.15352129483282,0.07786586880683899,pop
-73.32191467285156,99.2406005859375,-17.9034366607666,44.891197204589844,-20.813310623168945,31.391056060791016,-18.396228790283203,26.68742561340332,-13.899033546447754,23.947431564331055,-12.176983833312988,16.057571411132812,-6.9355854988098145,11.453855514526367,-3.4271490573883057,4.07374382019043,-3.9466617107391357,-0.7498071193695068,-1.294828176498413,-2.2555203437805176,0.72792649269104,0.6370455622673035,0.6488461494445801,0.6115859746932983,0.5078417658805847,0.5246273875236511,0.5664489269256592,0.6460800766944885,0.5534935593605042,0.5537922382354736,0.6055080890655518,0.620427131652832,22.92476667558354,13.602177801991669,18.104745452394358,19.18136336514877,17.057341305190125,16.32898849031271,60.825279991459,0.19381539523601532,pop
-121.03042602539062,81.24862670898438,-9.311479568481445,47.876216888427734,-17.951107025146484,26.692928314208984,-15.771632194519043,21.007572174072266,-12.130178451538086,20.223981857299805,-15.765225410461426,9.507634162902832,-8.990710258483887,3.788743495941162,-7.299530506134033,0.21860501170158386,-4.2316107749938965,-2.0860307216644287,-1.7627040147781372,-3.732238531112671,0.633944571018219,0.6967230439186096,0.6355776190757751,0.6920451521873474,0.531162440776825,0.525937020778656,0.5962285995483398,0.5344465374946594,0.5590298771858215,0.5738546252250671,0.6954931616783142,0.6793228983879089,19.805844430445912,16.29274922078801,17.973870361476006,19.5600111111746,17.38242712305614,16.65039733181413,60.71108849640182,0.14445193111896515,pop
-79.96443939208984,112.27133178710938,-27.812686920166016,48.022216796875,-22.51764678955078,29.82084846496582,-28.051572799682617,27.47924041748047,-18.5770320892334,22.797510147094727,-12.259801864624023,5.2006940841674805,-6.586821556091309,5.534084320068359,-5.579774856567383,0.4167928397655487,-0.19350986182689667,2.6531527042388916,4.397879600524902,2.2815022468566895,0.6534876823425293,0.7142674922943115,0.6102323532104492,0.6429806351661682,0.5758084058761597,0.6070027947425842,0.7771382927894592,0.7306720614433289,0.6945425868034363,0.6681113839149475,0.7162817716598511,0.7111815810203552,16.759283935691666,14.466283390785994,16.09504332382189,18.16467428918405,16.384731999707483,17.04800010444246,62.62538250295578,0.14273382723331451,pop
-76.3938217163086,96.1754379272461,1.5289335250854492,45.54450607299805,-15.74228572845459,39.52730178833008,-19.84393310546875,32.300086975097656,-18.302776336669922,30.84935188293457,-17.84446144104004,11.413198471069336,-11.423630714416504,8.343109130859375,-6.4959516525268555,5.971257209777832,-1.143571376800537,2.083188533782959,2.890629768371582,1.945068359375,0.6856924295425415,0.5877847671508789,0.5567754507064819,0.6308568120002747,0.5043361783027649,0.5091744661331177,0.4869386851787567,0.6266884207725525,0.7105882167816162,0.5857728719711304,0.6446446776390076,0.6162242889404297,21.04978776070174,14.442195703849247,19.36591134463663,20.743066459793404,18.196623322434633,16.10805511793235,60.959493687264114,0.20506910979747772,pop
-51.77154541015625,104.14993286132812,-26.31900405883789,36.672088623046875,-25.48707389831543,28.02068328857422,-20.739988327026367,16.559070587158203,-21.550256729125977,17.870973587036133,-20.956127166748047,9.444107055664062,-8.6129150390625,3.8131415843963623,-7.610936164855957,-0.4062788188457489,-5.951744556427002,-0.0989733412861824,2.411090612411499,-0.5010204911231995,0.708112359046936,0.5978617668151855,0.704227864742279,0.6639125943183899,0.4965609610080719,0.5069141387939453,0.5384104251861572,0.7068683505058289,0.5225248336791992,0.5106790065765381,0.6195961833000183,0.633369505405426,19.527085888718933,14.60307787248723,17.985307078445718,19.659621477336795,18.45356272475941,17.601611169487953,60.92228596409793,0.20784324407577515,pop
-16.35475730895996,96.04750061035156,-36.053253173828125,37.92033004760742,-23.978103637695312,31.11309814453125,-25.745807647705078,29.87966537475586,-20.771211624145508,26.347259521484375,-18.428871154785156,17.06269645690918,-10.367948532104492,12.197410583496094,-4.976629257202148,6.692708969116211,-3.95373797416687,1.6257951259613037,0.9230910539627075,-0.19081035256385803,0.7775357961654663,0.6127585172653198,0.6625860929489136,0.6639997363090515,0.5622087121009827,0.6036061644554138,0.5924792885780334,0.7084077000617981,0.6202319264411926,0.6045352816581726,0.6624748110771179,0.6521815657615662,18.8048137831845,13.56837570134479,17.29420298986711,18.474390813322564,17.21783129284923,16.815885890532748,60.71444475983797,0.24429699778556824,pop
-49.87233352661133,87.4857177734375,-31.547866821289062,43.54192352294922,-22.320283889770508,32.200721740722656,-19.026390075683594,26.634347915649414,-14.949509620666504,20.614971160888672,-11.915144920349121,14.94416618347168,-5.686774253845215,11.62726879119873,-3.112823724746704,5.690945625305176,-1.7670354843139648,0.18286576867103577,0.8878114819526672,-3.122614622116089,0.8673145771026611,0.7003384828567505,0.7171369194984436,0.7401663064956665,0.6799917221069336,0.6841043829917908,0.6459975242614746,0.7406063079833984,0.6972051858901978,0.6638804078102112,0.7231417894363403,0.7488781809806824,17.286340972343545,13.214660727951907,15.807743210826192,16.830494425115543,15.708128070546225,16.298275821709872,61.03787975060174,0.19052772223949432,pop
-73.2669448852539,99.1551513671875,-17.819435119628906,44.81547164916992,-20.73270606994629,31.319011688232422,-18.304744720458984,26.62222671508789,-13.838526725769043,23.891300201416016,-12.115406036376953,16.00507354736328,-6.89007043838501,11.408788681030273,-3.375157594680786,4.038304805755615,-3.919855833053589,-0.7698876857757568,-1.2811133861541748,-2.274695873260498,0.7274645566940308,0.6380010843276978,0.6482394337654114,0.6120008826255798,0.5079977512359619,0.5242013335227966,0.5655840635299683,0.6459733247756958,0.554150402545929,0.5531969666481018,0.604883074760437,0.6192992329597473,22.913156879794517,13.591127740037743,18.04558605641272,19.232028278238456,17.039976052711076,16.343706325757665,60.76626785251659,0.19382324814796448,pop
-72.07585144042969,85.64086151123047,-7.412379264831543,44.8817138671875,-19.864181518554688,36.44641876220703,-18.35770034790039,25.545005798339844,-19.63855743408203,27.185508728027344,-18.90723419189453,14.526756286621094,-12.03523063659668,7.24998140335083,-6.231505870819092,3.9185447692871094,-4.911143779754639,-0.4346162974834442,-0.07793951779603958,-0.5577709078788757,0.7092209458351135,0.6289507746696472,0.627173900604248,0.5761876106262207,0.5974872708320618,0.5406023859977722,0.5344787240028381,0.6568215489387512,0.597294807434082,0.6048558354377747,0.5934702157974243,0.6748919486999512,19.939174792605073,15.90399041550742,19.05698186358022,19.777960212236003,17.813506732352828,16.70037044680427,60.68707073349752,0.20590393245220184,pop
-68.4661865234375,95.59202575683594,-21.133695602416992,40.75304412841797,-20.484296798706055,33.055992126464844,-17.51385498046875,28.012004852294922,-14.6559419631958,26.793643951416016,-14.424515724182129,12.656423568725586,-10.102437019348145,7.323700904846191,-6.452540874481201,6.200560092926025,-3.468672752380371,0.4392184913158417,2.5398921966552734,-0.4125128388404846,0.5916532874107361,0.6615108251571655,0.5428828597068787,0.5619235038757324,0.6222652792930603,0.5460370182991028,0.607221245765686,0.6029317378997803,0.6927498579025269,0.6342594027519226,0.565718412399292,0.6630299091339111,22.85222482634293,13.695898030334755,18.68910632160677,20.037482309936877,17.961190410652875,16.805550329626936,60.85440174698666,0.20487935841083527,pop
-130.9046630859375,110.22306060791016,20.54346466064453,43.253055572509766,-14.450207710266113,32.69268798828125,-16.439973831176758,21.707763671875,-23.8162784576416,19.055923461914062,-17.225412368774414,7.515269756317139,-11.364469528198242,0.4302191138267517,-11.708910942077637,-1.3835657835006714,-8.872842788696289,-6.46987771987915,-2.0443806648254395,-1.519400954246521,0.5624234080314636,0.5517306327819824,0.6545490026473999,0.4856800138950348,0.5105580687522888,0.4386686682701111,0.5459554195404053,0.6288583278656006,0.507530689239502,0.5402323603630066,0.49050816893577576,0.5564221739768982,22.86406620439991,18.192331320596335,20.85053550563052,20.871377701556305,18.169570516272383,17.677844525221094,60.67122263428574,0.1876843273639679,pop
-97.7786865234375,127.14022827148438,-7.384038925170898,26.10837745666504,-18.927839279174805,29.17275047302246,-20.019023895263672,15.369914054870605,-19.512638092041016,21.01067352294922,-14.594192504882812,3.3528387546539307,-8.695699691772461,4.015608310699463,-5.45850133895874,1.5647242069244385,-2.1927266120910645,1.0494117736816406,2.491182327270508,0.36263152956962585,0.6394755840301514,0.4707088768482208,0.5083900094032288,0.41049647331237793,0.4934961795806885,0.42022326588630676,0.4735579788684845,0.724816620349884,0.5414208173751831,0.5408926606178284,0.4268260896205902,0.5712732076644897,22.27888688897349,15.042265520481546,19.82002405917041,22.03438174359416,20.119790987840766,18.242649638550773,60.39028642689118,0.19428177177906036,pop
-102.33128356933594,115.17428588867188,-16.462554931640625,41.235618591308594,-11.681055068969727,32.94218826293945,-16.725910186767578,21.048948287963867,-14.771341323852539,21.66007423400879,-14.528905868530273,7.136117458343506,-11.030492782592773,2.6107404232025146,-8.714426040649414,1.6108906269073486,-5.6959710121154785,-1.5512675046920776,0.42437097430229187,-3.3040928840637207,0.5427452921867371,0.6398702263832092,0.6953381896018982,0.5438025593757629,0.5335977673530579,0.5297038555145264,0.6589181423187256,0.6121524572372437,0.5774064660072327,0.6824824810028076,0.5917106866836548,0.6272268295288086,21.827922436486347,15.303298133360386,17.68485503000349,19.479451057306413,18.51286068284549,17.4314508923582,60.10560518327823,0.15665346384048462,pop
-73.41731262207031,108.56171417236328,-14.895197868347168,45.32875442504883,-20.002864837646484,35.48533630371094,-19.215126037597656,28.303543090820312,-14.856884956359863,21.9269962310791,-14.707196235656738,14.405261039733887,-11.19975471496582,5.082612037658691,-8.017169952392578,1.5785261392593384,-4.190081596374512,0.1429658979177475,3.1885645389556885,-0.5688164830207825,0.5744855999946594,0.5133124589920044,0.6230329871177673,0.672821044921875,0.519935131072998,0.5683892369270325,0.5330062508583069,0.6709882020950317,0.5555573105812073,0.5170578360557556,0.6411369442939758,0.5353891849517822,20.58246867135444,14.549794745695422,19.0408704371892,20.80765842377815,17.384566452099644,15.88536192823404,60.58368167851991,0.19259095191955566,pop
-66.76722717285156,105.06507873535156,-6.575726509094238,41.59891128540039,-13.812666893005371,37.069339752197266,-19.863563537597656,31.84075355529785,-16.37895965576172,21.41850471496582,-15.33089828491211,10.636807441711426,-5.999613285064697,7.766750812530518,-1.171844482421875,5.709740161895752,-2.728095769882202,0.28049299120903015,2.3991048336029053,-1.3387778997421265,0.6175937652587891,0.6861972808837891,0.5411962270736694,0.5589947700500488,0.49965915083885193,0.5071345567703247,0.476763516664505,0.5261030197143555,0.6848329305648804,0.5448853373527527,0.5761993527412415,0.5471056699752808,20.2091202633221,15.880259880591542,19.58303757229335,20.807030283114724,18.36520490878675,16.899645073642024,61.653993331628755,0.23246882855892181,pop
-45.515018463134766,106.69633483886719,-34.41411209106445,29.1649112701416,-26.79955291748047,26.880630493164062,-26.058856964111328,22.675243377685547,-19.436660766601562,17.942556381225586,-15.97819995880127,10.7904691696167,-8.609017372131348,9.425905227661133,-3.3045101165771484,2.844184637069702,-4.246586799621582,1.115464687347412,0.07570267468690872,0.15926028788089752,0.6433854103088379,0.754123330116272,0.5404193997383118,0.6020598411560059,0.48945581912994385,0.6004409790039062,0.5255603194236755,0.5430437922477722,0.708190381526947,0.5604366064071655,0.6481001377105713,0.5357264876365662,16.42009332215873,14.373404300517842,18.374120213649025,20.025087857860374,18.181402230984755,16.6398236662408,61.13723051538063,0.20101173222064972,pop
-46.4456901550293,105.74944305419922,-33.359256744384766,28.719133377075195,-28.10258674621582,26.975160598754883,-26.153255462646484,23.054794311523438,-19.932971954345703,18.744192123413086,-16.1043701171875,10.849054336547852,-8.794246673583984,9.587028503417969,-3.8563332557678223,2.2605319023132324,-4.0827836990356445,1.7497223615646362,0.1523754894733429,-0.016963481903076172,0.6570337414741516,0.7568039298057556,0.5477360486984253,0.6067548394203186,0.4975206255912781,0.6065271496772766,0.5342378616333008,0.5574416518211365,0.7146931290626526,0.5731606483459473,0.6521424651145935,0.5488654375076294,16.51341023354028,14.005118623003439,17.769236136005123,19.967901629499178,19.27837197131036,17.264923897244266,61.07855334056828,0.1962176114320755,pop
-140.51260375976562,75.32978057861328,-11.098989486694336,42.94723892211914,-13.30024528503418,32.35363006591797,-25.19541358947754,26.256105422973633,-20.238656997680664,22.18735122680664,-17.42030906677246,15.977426528930664,-9.66732120513916,10.719109535217285,-8.002016067504883,5.134847640991211,-4.822349548339844,1.2503455877304077,-1.222860336303711,-1.800561547279358,0.6789695620536804,0.7418162822723389,0.6095945835113525,0.6343843340873718,0.6049052476882935,0.5279108881950378,0.5783274173736572,0.5933297276496887,0.6629599928855896,0.5726861357688904,0.6017857193946838,0.679739236831665,17.999225717191877,14.858588920933732,18.22190163859106,18.73437688822545,17.49417869477446,17.224440586509214,60.657105203843955,0.09384434670209885,pop
-95.81798553466797,107.64364624023438,-41.2401123046875,37.18117141723633,-26.50159454345703,35.6489372253418,-16.97156524658203,19.891984939575195,-16.263111114501953,19.01180648803711,-13.17939567565918,7.507283687591553,-8.93227767944336,8.419502258300781,-3.7263498306274414,3.505706787109375,-2.185385227203369,-1.1257165670394897,0.4869445860385895,-3.900301933288574,0.7641220092773438,0.5928398966789246,0.6061424016952515,0.5673702359199524,0.5903574228286743,0.6040640473365784,0.6364237666130066,0.7236935496330261,0.6312015652656555,0.66334068775177,0.6047961711883545,0.6977522969245911,17.782619451483388,14.289464497810313,17.10872292029388,18.461000401857678,17.563406805858936,16.331308899332058,60.94317762285807,0.13937580585479736,pop
-85.93734741210938,109.84010314941406,-2.5989034175872803,34.58658218383789,-22.575090408325195,28.785900115966797,-26.00107765197754,22.70156478881836,-17.640819549560547,20.309396743774414,-19.495853424072266,8.985151290893555,-12.413121223449707,5.025247097015381,-6.663909912109375,3.0820913314819336,-7.367539405822754,-3.147430181503296,-2.1072793006896973,-2.3471648693084717,0.616861879825592,0.5158546566963196,0.5859928131103516,0.520706057548523,0.5059325098991394,0.6599770784378052,0.511250913143158,0.5366621613502502,0.49723759293556213,0.6372159123420715,0.6757765412330627,0.5218894481658936,22.933786757797087,15.000494957026993,19.84944749356086,21.059843657738032,18.75677669733847,16.992438995338308,60.55935359846009,0.18518249690532684,pop
-4.956085205078125,105.6298599243164,-36.44557189941406,31.015390396118164,-26.508255004882812,33.03990936279297,-23.70085906982422,29.511117935180664,-16.96092414855957,25.34149169921875,-16.360279083251953,14.41429615020752,-10.708758354187012,11.277363777160645,-4.535881996154785,9.056050300598145,-1.0487041473388672,3.6636154651641846,0.8553822636604309,-1.5430314540863037,0.6114027500152588,0.6615325808525085,0.5798896551132202,0.6778234243392944,0.5837076306343079,0.5250006914138794,0.6272053122520447,0.5992147922515869,0.7119553089141846,0.5824770331382751,0.706434965133667,0.725363552570343,17.458679646213408,12.727288180662242,16.682839949427738,19.56037068247892,18.2450849311729,16.741885649275048,60.505501196279575,0.2793450653553009,pop
-70.47236633300781,107.86808013916016,-5.823450088500977,44.95116424560547,-4.827822208404541,31.972522735595703,-19.404272079467773,24.653188705444336,-17.230310440063477,26.68916893005371,-14.007671356201172,14.892003059387207,-6.807383060455322,12.229546546936035,-4.650147914886475,5.846755027770996,-1.0427762269973755,0.4008529484272003,-0.9002174735069275,-0.9820464253425598,0.6497215032577515,0.5849385261535645,0.6466987133026123,0.5545359253883362,0.5995205044746399,0.5414879322052002,0.5264776945114136,0.5891579389572144,0.5491793751716614,0.6079503893852234,0.546254575252533,0.6459877490997314,21.852888345887028,15.509392591225005,20.17866503819653,20.296556379127093,18.306668521550794,17.734325905869046,60.30932152390395,0.25357455015182495,pop
-24.141393661499023,100.02640533447266,-33.952392578125,41.510589599609375,-25.70063018798828,34.9008903503418,-20.948341369628906,24.285879135131836,-15.228013038635254,24.4715633392334,-12.019618034362793,15.55141830444336,-8.000679016113281,11.625014305114746,-4.157744407653809,5.036654949188232,-3.329834461212158,-1.3398302793502808,0.26489973068237305,-3.0531835556030273,0.7439279556274414,0.6897475123405457,0.683184027671814,0.6446722149848938,0.5871810913085938,0.595639705657959,0.6265807747840881,0.7085540294647217,0.6664122343063354,0.6806275844573975,0.687324047088623,0.6882926821708679,18.710745831916423,12.206583977308844,15.971939234891797,17.25712051644513,16.375677341151672,17.482700829464047,61.134057529173404,0.238610178232193,pop
-43.37924575805664,93.81062316894531,-32.50355529785156,42.05180358886719,-19.26642417907715,32.01232147216797,-22.95235252380371,26.639802932739258,-15.302254676818848,21.805158615112305,-12.822527885437012,15.036831855773926,-8.127815246582031,8.168252944946289,-7.366746425628662,4.381387233734131,-2.018937587738037,1.640031337738037,4.233679294586182,-0.26100391149520874,0.6025733947753906,0.7114037275314331,0.562906801700592,0.619922399520874,0.6779857873916626,0.5622192025184631,0.6127409934997559,0.5718042850494385,0.7063700556755066,0.6253845691680908,0.578999936580658,0.6187189817428589,23.722311913151554,14.152939854889288,17.892298500086678,18.939561582726686,17.319600316128103,16.2651757391044,60.97817022668416,0.21899399161338806,pop
