feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,Genre
0.5307588577270508,0.6498900651931763,0.5287001132965088,0.5199885964393616,0.7314777374267578,0.5609796047210693,0.5554633736610413,0.4672464430332184,0.5527350306510925,0.6744598150253296,0.5331119298934937,0.5957743525505066,23.414305448482487,16.989708928693837,20.71142311486595,21.858600376843953,20.807127923500698,19.323726832651406,60.10737383975771,2072.9932866465947,0.056366987521331055,pop
0.39288097620010376,0.35860469937324524,0.4788197875022888,0.2687589228153229,0.3510664403438568,0.4630500376224518,0.32994017004966736,0.5405358672142029,0.37810274958610535,0.5877474546432495,0.4181995093822479,0.31326234340667725,19.056959007053262,21.06649893356101,24.778518957421362,25.99692246097185,21.274188631239376,21.990550425737553,60.09160281110973,2106.03118050016,0.07404910142918089,pop
0.6946601271629333,0.59450364112854,0.6237421631813049,0.6015896797180176,0.5770599246025085,0.7010100483894348,0.5626087188720703,0.5774921178817749,0.5534007549285889,0.6329923272132874,0.6511354446411133,0.6114060282707214,21.34731335781589,14.78367463530255,18.39921956986455,19.974091272831764,18.82426082628524,18.773381446097986,61.310126963872534,2339.749247743969,0.1076171875,pop
0.7244705557823181,0.5570500493049622,0.5216189622879028,0.39728885889053345,0.44032761454582214,0.496141254901886,0.4559396207332611,0.5184022188186646,0.4815611243247986,0.5529313683509827,0.5550593733787537,0.5643904805183411,23.7895004249632,19.439909451277952,21.99347107828227,21.769509176494125,19.769828026766376,19.65271065112381,61.43423381257095,2494.007253468172,0.042537462670648465,pop
0.7541788816452026,0.7255844473838806,0.7057788968086243,0.7242653965950012,0.5847495198249817,0.555540144443512,0.531445324420929,0.5991548299789429,0.6366172432899475,0.6161308884620667,0.6803807020187378,0.6810625791549683,14.411573112214427,14.345298774737069,17.513980124978975,17.638874896331167,17.710067827209958,17.299678667559487,61.15352129483282,2078.4128701418313,0.07728009012372014,pop
0.72792649269104,0.6370455622673035,0.6488461494445801,0.6115859746932983,0.5078417658805847,0.5246273875236511,0.5664489269256592,0.6460800766944885,0.5534935593605042,0.5537922382354736,0.6055080890655518,0.620427131652832,22.92476667558354,13.602177801991669,18.104745452394358,19.18136336514877,17.057341305190125,16.32898849031271,60.825279991459,2623.041244173445,0.11187606655290103,pop
0.633944571018219,0.6967230439186096,0.6355776190757751,0.6920451521873474,0.531162440776825,0.525937020778656,0.5962285995483398,0.5344465374946594,0.5590298771858215,0.5738546252250671,0.6954931616783142,0.6793228983879089,19.805844430445912,16.29274922078801,17.973870361476006,19.5600111111746,17.38242712305614,16.65039733181413,60.71108849640182,2731.529483476368,0.12214263811860068,pop
0.6534876823425293,0.7142674922943115,0.6102323532104492,0.6429806351661682,0.5758084058761597,0.6070027947425842,0.7771382927894592,0.7306720614433289,0.6945425868034363,0.6681113839149475,0.7162817716598511,0.7111815810203552,16.759283935691666,14.466283390785994,16.09504332382189,18.16467428918405,16.384731999707483,17.04800010444246,62.62538250295578,2504.4807387570163,0.10929834151023891,pop
0.6856924295425415,0.5877847671508789,0.5567754507064819,0.6308568120002747,0.5043361783027649,0.5091744661331177,0.4869386851787567,0.6266884207725525,0.7105882167816162,0.5857728719711304,0.6446446776390076,0.6162242889404297,21.04978776070174,14.442195703849247,19.36591134463663,20.743066459793404,18.196623322434633,16.10805511793235,60.959493687264114,2940.948622208517,0.1001586497440273,pop
0.708112359046936,0.5978617668151855,0.704227864742279,0.6639125943183899,0.4965609610080719,0.5069141387939453,0.5384104251861572,0.7068683505058289,0.5225248336791992,0.5106790065765381,0.6195961833000183,0.633369505405426,19.527085888718933,14.60307787248723,17.985307078445718,19.659621477336795,18.45356272475941,17.601611169487953,60.92228596409793,2507.279220139886,0.12679180887372013,pop
0.7775357961654663,0.6127585172653198,0.6625860929489136,0.6639997363090515,0.5622087121009827,0.6036061644554138,0.5924792885780334,0.7084077000617981,0.6202319264411926,0.6045352816581726,0.6624748110771179,0.6521815657615662,18.8048137831845,13.56837570134479,17.29420298986711,18.474390813322564,17.21783129284923,16.815885890532748,60.71444475983797,2667.6210414208017,0.14536582764505118,pop
0.8673145771026611,0.7003384828567505,0.7171369194984436,0.7401663064956665,0.6799917221069336,0.6841043829917908,0.6459975242614746,0.7406063079833984,0.6972051858901978,0.6638804078102112,0.7231417894363403,0.7488781809806824,17.286340972343545,13.214660727951907,15.807743210826192,16.830494425115543,15.708128070546225,16.298275821709872,61.03787975060174,2628.078004186001,0.15439253146331058,pop
0.7274645566940308,0.6380010843276978,0.6482394337654114,0.6120008826255798,0.5079977512359619,0.5242013335227966,0.5655840635299683,0.6459733247756958,0.554150402545929,0.5531969666481018,0.604883074760437,0.6192992329597473,22.913156879794517,13.591127740037743,18.04558605641272,19.232028278238456,17.039976052711076,16.343706325757665,60.76626785251659,2623.2349580402806,0.1117907423208191,pop
0.7092209458351135,0.6289507746696472,0.627173900604248,0.5761876106262207,0.5974872708320618,0.5406023859977722,0.5344787240028381,0.6568215489387512,0.597294807434082,0.6048558354377747,0.5934702157974243,0.6748919486999512,19.939174792605073,15.90399041550742,19.05698186358022,19.777960212236003,17.813506732352828,16.70037044680427,60.68707073349752,2825.030342489813,0.14077265091723548,pop
0.5916532874107361,0.6615108251571655,0.5428828597068787,0.5619235038757324,0.6222652792930603,0.5460370182991028,0.607221245765686,0.6029317378997803,0.6927498579025269,0.6342594027519226,0.565718412399292,0.6630299091339111,22.85222482634293,13.695898030334755,18.68910632160677,20.037482309936877,17.961190410652875,16.805550329626936,60.85440174698666,2677.0675485408183,0.11454911476109216,pop
0.5624234080314636,0.5517306327819824,0.6545490026473999,0.4856800138950348,0.5105580687522888,0.4386686682701111,0.5459554195404053,0.6288583278656006,0.507530689239502,0.5402323603630066,0.49050816893577576,0.5564221739768982,22.86406620439991,18.192331320596335,20.85053550563052,20.871377701556305,18.169570516272383,17.677844525221094,60.67122263428574,2694.805916435501,0.08324678700938566,pop
0.6394755840301514,0.4707088768482208,0.5083900094032288,0.41049647331237793,0.4934961795806885,0.42022326588630676,0.4735579788684845,0.724816620349884,0.5414208173751831,0.5408926606178284,0.4268260896205902,0.5712732076644897,22.27888688897349,15.042265520481546,19.82002405917041,22.03438174359416,20.119790987840766,18.242649638550773,60.39028642689118,2375.085116845742,0.08364274477389079,pop
0.5427452921867371,0.6398702263832092,0.6953381896018982,0.5438025593757629,0.5335977673530579,0.5297038555145264,0.6589181423187256,0.6121524572372437,0.5774064660072327,0.6824824810028076,0.5917106866836548,0.6272268295288086,21.827922436486347,15.303298133360386,17.68485503000349,19.479451057306413,18.51286068284549,17.4314508923582,60.10560518327823,2431.6064893298003,0.08233188459897611,pop
0.5744855999946594,0.5133124589920044,0.6230329871177673,0.672821044921875,0.519935131072998,0.5683892369270325,0.5330062508583069,0.6709882020950317,0.5555573105812073,0.5170578360557556,0.6411369442939758,0.5353891849517822,20.58246867135444,14.549794745695422,19.0408704371892,20.80765842377815,17.384566452099644,15.88536192823404,60.58368167851991,2615.9887844977825,0.0981688619880546,pop
0.6175937652587891,0.6861972808837891,0.5411962270736694,0.5589947700500488,0.49965915083885193,0.5071345567703247,0.476763516664505,0.5261030197143555,0.6848329305648804,0.5448853373527527,0.5761993527412415,0.5471056699752808,20.2091202633221,15.880259880591542,19.58303757229335,20.807030283114724,18.36520490878675,16.899645073642024,61.653993331628755,2716.2460631004556,0.09260945499146758,pop
0.6433854103088379,0.754123330116272,0.5404193997383118,0.6020598411560059,0.48945581912994385,0.6004409790039062,0.5255603194236755,0.5430437922477722,0.708190381526947,0.5604366064071655,0.6481001377105713,0.5357264876365662,16.42009332215873,14.373404300517842,18.374120213649025,20.025087857860374,18.181402230984755,16.6398236662408,61.13723051538063,2507.9349244660148,0.1207297888225256,pop
0.6570337414741516,0.7568039298057556,0.5477360486984253,0.6067548394203186,0.4975206255912781,0.6065271496772766,0.5342378616333008,0.5574416518211365,0.7146931290626526,0.5731606483459473,0.6521424651145935,0.5488654375076294,16.51341023354028,14.005118623003439,17.769236136005123,19.967901629499178,19.27837197131036,17.264923897244266,61.07855334056828,2529.472665250928,0.12450071992320819,pop
0.6789695620536804,0.7418162822723389,0.6095945835113525,0.6343843340873718,0.6049052476882935,0.5279108881950378,0.5783274173736572,0.5933297276496887,0.6629599928855896,0.5726861357688904,0.6017857193946838,0.679739236831665,17.999225717191877,14.858588920933732,18.22190163859106,18.73437688822545,17.49417869477446,17.224440586509214,60.657105203843955,2889.6206575374845,0.1735894837883959,pop
0.7641220092773438,0.5928398966789246,0.6061424016952515,0.5673702359199524,0.5903574228286743,0.6040640473365784,0.6364237666130066,0.7236935496330261,0.6312015652656555,0.66334068775177,0.6047961711883545,0.6977522969245911,17.782619451483388,14.289464497810313,17.10872292029388,18.461000401857678,17.563406805858936,16.331308899332058,60.94317762285807,2386.214213360645,0.11730715390358362,pop
0.616861879825592,0.5158546566963196,0.5859928131103516,0.520706057548523,0.5059325098991394,0.6599770784378052,0.511250913143158,0.5366621613502502,0.49723759293556213,0.6372159123420715,0.6757765412330627,0.5218894481658936,22.933786757797087,15.000494957026993,19.84944749356086,21.059843657738032,18.75677669733847,16.992438995338308,60.55935359846009,2689.4800091206175,0.10335264238481229,pop
0.6114027500152588,0.6615325808525085,0.5798896551132202,0.6778234243392944,0.5837076306343079,0.5250006914138794,0.6272053122520447,0.5992147922515869,0.7119553089141846,0.5824770331382751,0.706434965133667,0.725363552570343,17.458679646213408,12.727288180662242,16.682839949427738,19.56037068247892,18.2450849311729,16.741885649275048,60.505501196279575,2582.6000463662313,0.12964017171501707,pop
0.6497215032577515,0.5849385261535645,0.6466987133026123,0.5545359253883362,0.5995205044746399,0.5414879322052002,0.5264776945114136,0.5891579389572144,0.5491793751716614,0.6079503893852234,0.546254575252533,0.6459877490997314,21.852888345887028,15.509392591225005,20.17866503819653,20.296556379127093,18.306668521550794,17.734325905869046,60.30932152390395,2641.619088088386,0.08888951845136518,pop
0.7439279556274414,0.6897475123405457,0.683184027671814,0.6446722149848938,0.5871810913085938,0.595639705657959,0.6265807747840881,0.7085540294647217,0.6664122343063354,0.6806275844573975,0.687324047088623,0.6882926821708679,18.710745831916423,12.206583977308844,15.971939234891797,17.25712051644513,16.375677341151672,17.482700829464047,61.134057529173404,2537.800698514911,0.13642844763225256,pop
0.6025733947753906,0.7114037275314331,0.562906801700592,0.619922399520874,0.6779857873916626,0.5622192025184631,0.6127409934997559,0.5718042850494385,0.7063700556755066,0.6253845691680908,0.578999936580658,0.6187189817428589,23.722311913151554,14.152939854889288,17.892298500086678,18.939561582726686,17.319600316128103,16.2651757391044,60.97817022668416,2587.981379770289,0.12024684033703072,pop
0.6358109712600708,0.6238504648208618,0.5704469084739685,0.6423942446708679,0.5769997239112854,0.47818806767463684,0.5404114127159119,0.5203182697296143,0.6608937978744507,0.5623983144760132,0.5893689393997192,0.7087163329124451,20.384059949773913,15.903267877844302,19.396325351141922,20.764724531607825,18.74573751251398,19.526105422623292,61.75596696417564,3025.86425104418,0.1407403210324232,pop
0.49448683857917786,0.44405972957611084,0.5999436378479004,0.5283756852149963,0.3970659673213959,0.5205882787704468,0.3723306655883789,0.43445539474487305,0.35600781440734863,0.4619448482990265,0.6910392045974731,0.4423186182975769,21.939502066427444,15.608349718417795,20.12248369570236,22.18769391263834,22.289882317643468,22.03899527648608,59.9270086749458,1955.1411876141065,0.08310946832337884,pop
0.411862850189209,0.40209612250328064,0.5828920602798462,0.47926509380340576,0.4116750955581665,0.5778831839561462,0.4377596378326416,0.4408576786518097,0.3824405074119568,0.4757141172885895,0.49201852083206177,0.3759559690952301,24.978202260261796,18.709824989187993,23.387933867512718,24.117090788531616,21.24383319084736,21.024198514421425,62.080621526560805,2217.1114239176964,0.06523837457337885,pop
0.5919549465179443,0.679901659488678,0.5499504804611206,0.6238487362861633,0.6612333059310913,0.4953497350215912,0.5519593358039856,0.5637181401252747,0.6605998873710632,0.5426987409591675,0.5888214707374573,0.6309630870819092,16.09631287151898,14.65151545822342,18.82039216468942,20.442718650455227,19.566025916780607,19.744942411622574,60.70953707001232,2534.6369663276864,0.11966723549488055,pop
0.6361901760101318,0.7472025752067566,0.6014192700386047,0.6212728023529053,0.5427743196487427,0.7012743353843689,0.7039299011230469,0.6236275434494019,0.6778598427772522,0.6091935038566589,0.7013519406318665,0.637361466884613,21.79691870297172,13.821035332363472,18.782255717908388,19.62804755089929,17.8118670164192,16.798059890203085,61.954847550637,2445.537053038799,0.08864154490187713,pop
0.6826591491699219,0.6414684057235718,0.6589593887329102,0.6751612424850464,0.5839540362358093,0.5819859504699707,0.6306352615356445,0.7454047203063965,0.672369122505188,0.5962729454040527,0.6805874109268188,0.6770259737968445,23.392002563039664,14.955562914306082,18.643461550163387,18.92212163116434,17.204049354923516,18.77459868318842,60.2780020438091,2488.9356332305183,0.10929534183020478,pop
0.6370077729225159,0.6004688739776611,0.5597594380378723,0.5947329998016357,0.5318738222122192,0.6645094752311707,0.5320408940315247,0.6612253189086914,0.7094301581382751,0.5903801321983337,0.6394190192222595,0.5746732950210571,21.468734809848904,14.805213325382569,19.027971042835407,20.618836268009836,19.076914642591802,19.79578964535402,59.87922193652775,2504.196858635851,0.09921575031996586,pop
0.6374815106391907,0.6019002795219421,0.5591869950294495,0.5923498272895813,0.5291124582290649,0.6584379076957703,0.5253622531890869,0.6599717736244202,0.709642231464386,0.5914514660835266,0.641254723072052,0.5749801397323608,22.651467767916923,14.942852986626114,19.223807493016647,20.887690933473532,19.12763417207746,19.516347970182142,59.93260976499846,2505.823244923,0.09687100042662115,pop
0.6163439750671387,0.6455507874488831,0.7199267745018005,0.5514931082725525,0.5350927710533142,0.5812448859214783,0.6218198537826538,0.7583631873130798,0.6061316132545471,0.5973978638648987,0.6032991409301758,0.584231972694397,24.026489505099395,15.150496567525778,18.30934094179281,19.797196447917138,17.905064648975134,16.403316241615027,60.03454512254716,2658.9431920362654,0.09741227602389078,pop
0.75296550989151,0.7041158080101013,0.7494727373123169,0.5327244400978088,0.4952567219734192,0.5356210470199585,0.5572858452796936,0.6370657086372375,0.6012301445007324,0.6977576017379761,0.6560638546943665,0.69636070728302,16.079335668976658,11.72544288550422,16.296196210542774,19.468029933481645,18.922623220933797,18.358573455943034,60.982460864798874,2953.6791137474743,0.1565496347056314,pop
0.4794551432132721,0.6027227640151978,0.4310409724712372,0.4624696671962738,0.36823955178260803,0.48989635705947876,0.5801227688789368,0.4622630774974823,0.5292652249336243,0.46272072196006775,0.5456131100654602,0.5033202171325684,20.865090865305955,16.827205262346784,21.228174538068927,22.708061156502627,19.992943311021406,23.297003132917308,59.480237679980746,2123.182132082299,0.054945139185153584,pop
0.658398449420929,0.709871768951416,0.607207715511322,0.5380663275718689,0.5867452621459961,0.5523488521575928,0.5809469223022461,0.5431789755821228,0.589077889919281,0.6389131546020508,0.589201033115387,0.6652590036392212,23.82757058572046,15.73070380337449,19.471281175406407,20.250461837324313,18.208503355295093,18.692827195999005,60.53180016159197,2595.5619918555417,0.09489654436860068,pop
0.6688274145126343,0.7052546739578247,0.7365754246711731,0.5784867405891418,0.5612555742263794,0.5934272408485413,0.6492001414299011,0.7640995979309082,0.6466326713562012,0.6331457495689392,0.6213694214820862,0.6279062032699585,17.875728096885148,13.549791183141624,16.92221608003445,19.445022973671314,17.689776034484172,17.12089794613943,60.57607776286345,2858.5979275914815,0.1607811833404437,pop
0.6944867968559265,0.6800596117973328,0.6522358059883118,0.6503562331199646,0.6193431615829468,0.6144440770149231,0.6549111604690552,0.691473662853241,0.7294690012931824,0.729862630367279,0.8095295429229736,0.7328675985336304,20.163835488463274,13.38682254438051,18.028159272273157,18.283841908108148,17.79348247533211,19.26617582316765,60.526526089642836,2807.9170524620995,0.12494100629266211,pop
0.456158310174942,0.4085289239883423,0.4012227952480316,0.4101221561431885,0.42503082752227783,0.4504297971725464,0.5428848266601562,0.4747314453125,0.4399844706058502,0.4831184148788452,0.522832989692688,0.5690751075744629,20.827750280864194,19.5989876291777,22.748241505444998,21.939389939081234,19.934289470760195,25.67380373334221,59.81965361601028,2238.5057637584314,0.0883522424274744,pop
0.73369300365448,0.6524579524993896,0.59059739112854,0.6078914999961853,0.5373917818069458,0.5303393006324768,0.5042352676391602,0.6585931181907654,0.5444903373718262,0.4816170930862427,0.5765047669410706,0.6014032959938049,18.08220412439694,15.813784772089923,19.829877914418336,21.40972985441412,17.52883880130459,19.467001970443597,61.84803913053647,2821.881977196193,0.10816179607508532,pop
0.682734489440918,0.7066162824630737,0.6518311500549316,0.6145632266998291,0.5291762948036194,0.48320305347442627,0.5158697962760925,0.5600144863128662,0.6456215381622314,0.6212854981422424,0.6484926342964172,0.746470034122467,19.843988840531964,17.235360671379482,18.291758021996504,18.911169987715855,17.13652926750249,15.722743075739796,60.89690385175499,2915.639910432914,0.13156829938139933,pop
0.684903085231781,0.6855434775352478,0.6304304599761963,0.7061733603477478,0.5454567074775696,0.4967489242553711,0.5376365184783936,0.6322296857833862,0.7467958331108093,0.6440617442131042,0.6185253262519836,0.6129517555236816,21.30784590912542,16.63634349841029,18.2295999250799,19.67032802224242,18.336921583469675,19.05690732282176,60.6136811648268,2715.4637369516363,0.11300261305460751,pop
0.6810154318809509,0.6665435433387756,0.6361566185951233,0.6424544453620911,0.6034801006317139,0.6103474497795105,0.6447713971138,0.6778348684310913,0.7184575200080872,0.7261948585510254,0.8069054484367371,0.7036166191101074,20.708695069797415,13.768733337187534,18.477955719285333,18.58654414438256,17.09800913492153,17.898866855191244,60.550904795812656,2807.5334097728587,0.12269191286262798,pop
0.5795912146568298,0.7031444907188416,0.5638007521629333,0.46384239196777344,0.46230804920196533,0.44401925802230835,0.5787187218666077,0.5032066106796265,0.5950878858566284,0.581965446472168,0.49463140964508057,0.5359514951705933,18.700653843847412,16.965694851146274,19.293864583975,20.628267244314937,18.954479210856686,19.698966769654895,60.34942937797919,2285.279552463947,0.12079978135665528,pop
0.6880587935447693,0.68967205286026,0.6354941129684448,0.7114449739456177,0.551189124584198,0.5016701817512512,0.5414385795593262,0.6328643560409546,0.748062014579773,0.64867103099823,0.6243009567260742,0.6195177435874939,21.72482248500227,16.944493848344646,18.4112994685933,19.645603689782817,17.952719101265757,17.555006241908515,60.500531706343814,2723.59760513521,0.1127396411049488,pop
0.73369300365448,0.6524579524993896,0.59059739112854,0.6078914999961853,0.5373917818069458,0.5303393006324768,0.5042352676391602,0.6585931181907654,0.5444903373718262,0.4816170930862427,0.5765047669410706,0.6014032959938049,18.08220412439694,15.813784772089923,19.829877914418336,21.40972985441412,17.52883880130459,19.467001970443597,61.84803913053647,2821.881977196193,0.10816179607508532,pop
0.6527178883552551,0.6001573204994202,0.6016610264778137,0.5153394341468811,0.5160149335861206,0.5276910662651062,0.6407771110534668,0.6932355761528015,0.6777582168579102,0.8060000538825989,0.7415947914123535,0.7555274963378906,19.376742026791177,16.768891749722247,18.2334954756772,19.22495715277435,16.9935593781023,19.7038448818217,59.77193065381877,2450.3394040231633,0.08968809993600682,pop
0.4217835068702698,0.39077648520469666,0.4112778306007385,0.4540993571281433,0.37407639622688293,0.40557706356048584,0.4759589433670044,0.6631811261177063,0.783330500125885,0.5303843021392822,0.5179745554924011,0.49514642357826233,17.802130039302874,16.83992189818292,23.7216247088031,25.23922248758678,22.062089442063733,20.34170171439175,63.12102254362862,2448.323848243296,0.08599316072952218,pop
0.574297308921814,0.44611284136772156,0.5046401023864746,0.4408169686794281,0.4722358286380768,0.6362655758857727,0.5711948871612549,0.6458248496055603,0.4823881685733795,0.4052191972732544,0.46412190794944763,0.44385939836502075,20.70594366410651,17.03985945524951,20.746058724230508,21.5995848300861,19.23651717603433,18.34266315542028,60.33274396501116,1994.7069705631163,0.06464943739334471,pop
0.5335250496864319,0.46418431401252747,0.44846484065055847,0.4758375287055969,0.4515024721622467,0.41940054297447205,0.45403626561164856,0.5542336702346802,0.6751786470413208,0.6597487926483154,0.6715070605278015,0.5860611200332642,17.673923232716426,12.751334180002614,18.59516239040551,21.919750955017506,19.248312158710974,20.003371271508385,63.03753524692542,2579.502475805326,0.17808267118174062,pop
0.6154289245605469,0.5005394220352173,0.5027139782905579,0.4799792170524597,0.4803190231323242,0.6137416958808899,0.5707980990409851,0.6948511004447937,0.6014428734779358,0.6131742000579834,0.6395017504692078,0.5465113520622253,17.45626686623457,15.463736060554115,18.667492697724708,19.307156942589458,19.781612794956224,17.568978203501974,61.47992135222379,2337.530903169987,0.08599549381399317,pop
0.5918765068054199,0.5372666120529175,0.5699627995491028,0.5057080388069153,0.5647427439689636,0.5881752371788025,0.48495009541511536,0.5154737830162048,0.5173212289810181,0.5643367767333984,0.533519446849823,0.562776505947113,19.759937532741926,16.169289674237124,20.33695403410218,21.804151751049513,20.531469850561066,20.257302042369492,60.95695326276088,2695.9559319069367,0.07781436646757679,pop
0.6649156808853149,0.6600005626678467,0.7330878973007202,0.6260740756988525,0.6136898994445801,0.5598471760749817,0.6188272833824158,0.7110225558280945,0.637969970703125,0.67621248960495,0.6703974604606628,0.7229022979736328,17.16635152294858,14.564594163499649,18.487360631074804,18.751835262522228,16.980853463951455,17.20524307563873,61.64242920014223,2844.446146711608,0.15439586444112627,pop
0.6113103628158569,0.6446054577827454,0.6204291582107544,0.5832770466804504,0.6071385145187378,0.5963542461395264,0.7542527318000793,0.6064742207527161,0.6034708619117737,0.6592684984207153,0.637067437171936,0.6667802929878235,19.622750127415106,15.224720945706036,18.02337269528792,19.000341317515677,17.61859715078603,17.440516185563762,61.44008526098253,2505.0536699058252,0.12251293195392492,pop
0.7623474597930908,0.679165780544281,0.6994959712028503,0.7334216833114624,0.8401108980178833,0.7177152037620544,0.6996451020240784,0.688692033290863,0.6722679734230042,0.6844459772109985,0.6992639303207397,0.8495252132415771,19.056233455295228,12.104856193599828,14.990901301213484,15.755861128363382,15.218447869405479,16.30662078872247,60.889847375666655,2247.57404038865,0.083529423528157,pop
0.6783532500267029,0.6302191019058228,0.6906218528747559,0.5426496863365173,0.5433747172355652,0.5956658720970154,0.5710384249687195,0.6445667743682861,0.6321465969085693,0.7789050936698914,0.6145563721656799,0.5955981612205505,18.291055748648038,13.832722732549863,18.50007336685043,19.617402635941662,17.73646457585802,17.503347109419256,60.25484064380317,2570.7134088941466,0.11102582391211605,pop
0.6649156808853149,0.6600005626678467,0.7330878973007202,0.6260740756988525,0.6136898994445801,0.5598471760749817,0.6188272833824158,0.7110225558280945,0.637969970703125,0.67621248960495,0.6703974604606628,0.7229022979736328,17.16635152294858,14.564594163499649,18.487360631074804,18.751835262522228,16.980853463951455,17.20524307563873,61.64242920014223,2844.446146711608,0.15439586444112627,pop
0.7522686123847961,0.6905169486999512,0.6837979555130005,0.7048825025558472,0.6341547966003418,0.6723250150680542,0.65311598777771,0.7051141858100891,0.7672255039215088,0.7261595726013184,0.7488194704055786,0.753713846206665,21.383453105445696,11.701293517226729,14.392237193856156,17.722157671448244,15.971228828817482,16.742360625791754,61.02829328184184,2246.6819116777638,0.11449912009385665,pop
0.6022902727127075,0.7177717089653015,0.6668539047241211,0.5506769418716431,0.5937197804450989,0.5467439889907837,0.7299001216888428,0.589521586894989,0.5919966101646423,0.6978720426559448,0.6105648875236511,0.6752815842628479,19.675719426827726,14.11522575423605,18.62001975039329,20.50589679900877,17.32937396341702,17.468764148998908,61.95426360282091,2850.1838374366826,0.13126099882679182,pop
0.5973935127258301,0.5724303722381592,0.6043365597724915,0.5016659498214722,0.5044992566108704,0.4687434732913971,0.6504969596862793,0.5223677158355713,0.47514280676841736,0.5373543500900269,0.5375675559043884,0.6544687151908875,20.458259332621047,17.291442311627385,20.580463134605335,21.056889981034903,18.762410194296386,18.116822078856043,60.45834495236967,2828.439855569167,0.10025730588737201,pop
