feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,Genre
0.6534876823425293,0.7142674922943115,0.6102323532104492,0.6429806351661682,0.5758084058761597,0.6070027947425842,0.7771382927894592,0.7306720614433289,0.6945425868034363,0.6681113839149475,0.7162817716598511,0.7111815810203552,0.10929834151023891,0.14273382723331451,pop
0.6856924295425415,0.5877847671508789,0.5567754507064819,0.6308568120002747,0.5043361783027649,0.5091744661331177,0.4869386851787567,0.6266884207725525,0.7105882167816162,0.5857728719711304,0.6446446776390076,0.6162242889404297,0.1001586497440273,0.20506910979747772,pop
0.708112359046936,0.5978617668151855,0.704227864742279,0.6639125943183899,0.4965609610080719,0.5069141387939453,0.5384104251861572,0.7068683505058289,0.5225248336791992,0.5106790065765381,0.6195961833000183,0.633369505405426,0.12679180887372013,0.20784324407577515,pop
0.7775357961654663,0.6127585172653198,0.6625860929489136,0.6639997363090515,0.5622087121009827,0.6036061644554138,0.5924792885780334,0.7084077000617981,0.6202319264411926,0.6045352816581726,0.6624748110771179,0.6521815657615662,0.14536582764505118,0.24429699778556824,pop
0.8673145771026611,0.7003384828567505,0.7171369194984436,0.7401663064956665,0.6799917221069336,0.6841043829917908,0.6459975242614746,0.7406063079833984,0.6972051858901978,0.6638804078102112,0.7231417894363403,0.7488781809806824,0.15439253146331058,0.19052772223949432,pop
0.7274645566940308,0.6380010843276978,0.6482394337654114,0.6120008826255798,0.5079977512359619,0.5242013335227966,0.5655840635299683,0.6459733247756958,0.554150402545929,0.5531969666481018,0.604883074760437,0.6192992329597473,0.1117907423208191,0.19382324814796448,pop
0.7092209458351135,0.6289507746696472,0.627173900604248,0.5761876106262207,0.5974872708320618,0.5406023859977722,0.5344787240028381,0.6568215489387512,0.597294807434082,0.6048558354377747,0.5934702157974243,0.6748919486999512,0.14077265091723548,0.20590393245220184,pop
0.5916532874107361,0.6615108251571655,0.5428828597068787,0.5619235038757324,0.6222652792930603,0.5460370182991028,0.607221245765686,0.6029317378997803,0.6927498579025269,0.6342594027519226,0.565718412399292,0.6630299091339111,0.11454911476109216,0.20487935841083527,pop
0.5624234080314636,0.5517306327819824,0.6545490026473999,0.4856800138950348,0.5105580687522888,0.4386686682701111,0.5459554195404053,0.6288583278656006,0.507530689239502,0.5402323603630066,0.49050816893577576,0.5564221739768982,0.08324678700938566,0.1876843273639679,pop
0.6394755840301514,0.4707088768482208,0.5083900094032288,0.41049647331237793,0.4934961795806885,0.42022326588630676,0.4735579788684845,0.724816620349884,0.5414208173751831,0.5408926606178284,0.4268260896205902,0.5712732076644897,0.08364274477389079,0.19428177177906036,pop
0.5427452921867371,0.6398702263832092,0.6953381896018982,0.5438025593757629,0.5335977673530579,0.5297038555145264,0.6589181423187256,0.6121524572372437,0.5774064660072327,0.6824824810028076,0.5917106866836548,0.6272268295288086,0.08233188459897611,0.15665346384048462,pop
0.5744855999946594,0.5133124589920044,0.6230329871177673,0.672821044921875,0.519935131072998,0.5683892369270325,0.5330062508583069,0.6709882020950317,0.5555573105812073,0.5170578360557556,0.6411369442939758,0.5353891849517822,0.0981688619880546,0.19259095191955566,pop
0.6175937652587891,0.6861972808837891,0.5411962270736694,0.5589947700500488,0.49965915083885193,0.5071345567703247,0.476763516664505,0.5261030197143555,0.6848329305648804,0.5448853373527527,0.5761993527412415,0.5471056699752808,0.09260945499146758,0.23246882855892181,pop
0.6433854103088379,0.754123330116272,0.5404193997383118,0.6020598411560059,0.48945581912994385,0.6004409790039062,0.5255603194236755,0.5430437922477722,0.708190381526947,0.5604366064071655,0.6481001377105713,0.5357264876365662,0.1207297888225256,0.20101173222064972,pop
0.6570337414741516,0.7568039298057556,0.5477360486984253,0.6067548394203186,0.4975206255912781,0.6065271496772766,0.5342378616333008,0.5574416518211365,0.7146931290626526,0.5731606483459473,0.6521424651145935,0.5488654375076294,0.12450071992320819,0.1962176114320755,pop
0.6789695620536804,0.7418162822723389,0.6095945835113525,0.6343843340873718,0.6049052476882935,0.5279108881950378,0.5783274173736572,0.5933297276496887,0.6629599928855896,0.5726861357688904,0.6017857193946838,0.679739236831665,0.1735894837883959,0.09384434670209885,pop
0.7641220092773438,0.5928398966789246,0.6061424016952515,0.5673702359199524,0.5903574228286743,0.6040640473365784,0.6364237666130066,0.7236935496330261,0.6312015652656555,0.66334068775177,0.6047961711883545,0.6977522969245911,0.11730715390358362,0.13937580585479736,pop
0.616861879825592,0.5158546566963196,0.5859928131103516,0.520706057548523,0.5059325098991394,0.6599770784378052,0.511250913143158,0.5366621613502502,0.49723759293556213,0.6372159123420715,0.6757765412330627,0.5218894481658936,0.10335264238481229,0.18518249690532684,pop
0.6114027500152588,0.6615325808525085,0.5798896551132202,0.6778234243392944,0.5837076306343079,0.5250006914138794,0.6272053122520447,0.5992147922515869,0.7119553089141846,0.5824770331382751,0.706434965133667,0.725363552570343,0.12964017171501707,0.2793450653553009,pop
0.6497215032577515,0.5849385261535645,0.6466987133026123,0.5545359253883362,0.5995205044746399,0.5414879322052002,0.5264776945114136,0.5891579389572144,0.5491793751716614,0.6079503893852234,0.546254575252533,0.6459877490997314,0.08888951845136518,0.25357455015182495,pop
0.7439279556274414,0.6897475123405457,0.683184027671814,0.6446722149848938,0.5871810913085938,0.595639705657959,0.6265807747840881,0.7085540294647217,0.6664122343063354,0.6806275844573975,0.687324047088623,0.6882926821708679,0.13642844763225256,0.238610178232193,pop
0.6025733947753906,0.7114037275314331,0.562906801700592,0.619922399520874,0.6779857873916626,0.5622192025184631,0.6127409934997559,0.5718042850494385,0.7063700556755066,0.6253845691680908,0.578999936580658,0.6187189817428589,0.12024684033703072,0.21899399161338806,pop
0.6358109712600708,0.6238504648208618,0.5704469084739685,0.6423942446708679,0.5769997239112854,0.47818806767463684,0.5404114127159119,0.5203182697296143,0.6608937978744507,0.5623983144760132,0.5893689393997192,0.7087163329124451,0.1407403210324232,0.2723626494407654,pop
0.49448683857917786,0.44405972957611084,0.5999436378479004,0.5283756852149963,0.3970659673213959,0.5205882787704468,0.3723306655883789,0.43445539474487305,0.35600781440734863,0.4619448482990265,0.6910392045974731,0.4423186182975769,0.08310946832337884,0.19889143109321594,pop
0.411862850189209,0.40209612250328064,0.5828920602798462,0.47926509380340576,0.4116750955581665,0.5778831839561462,0.4377596378326416,0.4408576786518097,0.3824405074119568,0.4757141172885895,0.49201852083206177,0.3759559690952301,0.06523837457337885,0.0830777958035469,pop
0.5919549465179443,0.679901659488678,0.5499504804611206,0.6238487362861633,0.6612333059310913,0.4953497350215912,0.5519593358039856,0.5637181401252747,0.6605998873710632,0.5426987409591675,0.5888214707374573,0.6309630870819092,0.11966723549488055,0.22151914238929749,pop
0.6361901760101318,0.7472025752067566,0.6014192700386047,0.6212728023529053,0.5427743196487427,0.7012743353843689,0.7039299011230469,0.6236275434494019,0.6778598427772522,0.6091935038566589,0.7013519406318665,0.637361466884613,0.08864154490187713,0.25304481387138367,pop
0.6826591491699219,0.6414684057235718,0.6589593887329102,0.6751612424850464,0.5839540362358093,0.5819859504699707,0.6306352615356445,0.7454047203063965,0.672369122505188,0.5962729454040527,0.6805874109268188,0.6770259737968445,0.10929534183020478,0.22060135006904602,pop
0.6370077729225159,0.6004688739776611,0.5597594380378723,0.5947329998016357,0.5318738222122192,0.6645094752311707,0.5320408940315247,0.6612253189086914,0.7094301581382751,0.5903801321983337,0.6394190192222595,0.5746732950210571,0.09921575031996586,0.20020976662635803,pop
0.6374815106391907,0.6019002795219421,0.5591869950294495,0.5923498272895813,0.5291124582290649,0.6584379076957703,0.5253622531890869,0.6599717736244202,0.709642231464386,0.5914514660835266,0.641254723072052,0.5749801397323608,0.09687100042662115,0.2012394517660141,pop
0.6163439750671387,0.6455507874488831,0.7199267745018005,0.5514931082725525,0.5350927710533142,0.5812448859214783,0.6218198537826538,0.7583631873130798,0.6061316132545471,0.5973978638648987,0.6032991409301758,0.584231972694397,0.09741227602389078,0.2129155993461609,pop
0.75296550989151,0.7041158080101013,0.7494727373123169,0.5327244400978088,0.4952567219734192,0.5356210470199585,0.5572858452796936,0.6370657086372375,0.6012301445007324,0.6977576017379761,0.6560638546943665,0.69636070728302,0.1565496347056314,0.1511336863040924,pop
0.4794551432132721,0.6027227640151978,0.4310409724712372,0.4624696671962738,0.36823955178260803,0.48989635705947876,0.5801227688789368,0.4622630774974823,0.5292652249336243,0.46272072196006775,0.5456131100654602,0.5033202171325684,0.054945139185153584,0.14680993556976318,pop
0.658398449420929,0.709871768951416,0.607207715511322,0.5380663275718689,0.5867452621459961,0.5523488521575928,0.5809469223022461,0.5431789755821228,0.589077889919281,0.6389131546020508,0.589201033115387,0.6652590036392212,0.09489654436860068,0.20583966374397278,pop
0.6688274145126343,0.7052546739578247,0.7365754246711731,0.5784867405891418,0.5612555742263794,0.5934272408485413,0.6492001414299011,0.7640995979309082,0.6466326713562012,0.6331457495689392,0.6213694214820862,0.6279062032699585,0.1607811833404437,0.20351392030715942,pop
0.6944867968559265,0.6800596117973328,0.6522358059883118,0.6503562331199646,0.6193431615829468,0.6144440770149231,0.6549111604690552,0.691473662853241,0.7294690012931824,0.729862630367279,0.8095295429229736,0.7328675985336304,0.12494100629266211,0.31655213236808777,pop
0.456158310174942,0.4085289239883423,0.4012227952480316,0.4101221561431885,0.42503082752227783,0.4504297971725464,0.5428848266601562,0.4747314453125,0.4399844706058502,0.4831184148788452,0.522832989692688,0.5690751075744629,0.0883522424274744,0.17119713127613068,pop
0.73369300365448,0.6524579524993896,0.59059739112854,0.6078914999961853,0.5373917818069458,0.5303393006324768,0.5042352676391602,0.6585931181907654,0.5444903373718262,0.4816170930862427,0.5765047669410706,0.6014032959938049,0.10816179607508532,0.27007976174354553,pop
0.682734489440918,0.7066162824630737,0.6518311500549316,0.6145632266998291,0.5291762948036194,0.48320305347442627,0.5158697962760925,0.5600144863128662,0.6456215381622314,0.6212854981422424,0.6484926342964172,0.746470034122467,0.13156829938139933,0.23640842735767365,pop
0.684903085231781,0.6855434775352478,0.6304304599761963,0.7061733603477478,0.5454567074775696,0.4967489242553711,0.5376365184783936,0.6322296857833862,0.7467958331108093,0.6440617442131042,0.6185253262519836,0.6129517555236816,0.11300261305460751,0.24526317417621613,pop
0.6810154318809509,0.6665435433387756,0.6361566185951233,0.6424544453620911,0.6034801006317139,0.6103474497795105,0.6447713971138,0.6778348684310913,0.7184575200080872,0.7261948585510254,0.8069054484367371,0.7036166191101074,0.12269191286262798,0.3244182765483856,pop
0.5795912146568298,0.7031444907188416,0.5638007521629333,0.46384239196777344,0.46230804920196533,0.44401925802230835,0.5787187218666077,0.5032066106796265,0.5950878858566284,0.581965446472168,0.49463140964508057,0.5359514951705933,0.12079978135665528,0.1656869798898697,pop
0.6880587935447693,0.68967205286026,0.6354941129684448,0.7114449739456177,0.551189124584198,0.5016701817512512,0.5414385795593262,0.6328643560409546,0.748062014579773,0.64867103099823,0.6243009567260742,0.6195177435874939,0.1127396411049488,0.24699586629867554,pop
0.73369300365448,0.6524579524993896,0.59059739112854,0.6078914999961853,0.5373917818069458,0.5303393006324768,0.5042352676391602,0.6585931181907654,0.5444903373718262,0.4816170930862427,0.5765047669410706,0.6014032959938049,0.10816179607508532,0.27007976174354553,pop
0.6527178883552551,0.6001573204994202,0.6016610264778137,0.5153394341468811,0.5160149335861206,0.5276910662651062,0.6407771110534668,0.6932355761528015,0.6777582168579102,0.8060000538825989,0.7415947914123535,0.7555274963378906,0.08968809993600682,0.21822021901607513,pop
0.4217835068702698,0.39077648520469666,0.4112778306007385,0.4540993571281433,0.37407639622688293,0.40557706356048584,0.4759589433670044,0.6631811261177063,0.783330500125885,0.5303843021392822,0.5179745554924011,0.49514642357826233,0.08599316072952218,0.39694714546203613,pop
0.574297308921814,0.44611284136772156,0.5046401023864746,0.4408169686794281,0.4722358286380768,0.6362655758857727,0.5711948871612549,0.6458248496055603,0.4823881685733795,0.4052191972732544,0.46412190794944763,0.44385939836502075,0.06464943739334471,0.12572725117206573,pop
0.5335250496864319,0.46418431401252747,0.44846484065055847,0.4758375287055969,0.4515024721622467,0.41940054297447205,0.45403626561164856,0.5542336702346802,0.6751786470413208,0.6597487926483154,0.6715070605278015,0.5860611200332642,0.17808267118174062,0.16718840599060059,pop
0.6154289245605469,0.5005394220352173,0.5027139782905579,0.4799792170524597,0.4803190231323242,0.6137416958808899,0.5707980990409851,0.6948511004447937,0.6014428734779358,0.6131742000579834,0.6395017504692078,0.5465113520622253,0.08599549381399317,0.1325971633195877,pop
0.5918765068054199,0.5372666120529175,0.5699627995491028,0.5057080388069153,0.5647427439689636,0.5881752371788025,0.48495009541511536,0.5154737830162048,0.5173212289810181,0.5643367767333984,0.533519446849823,0.562776505947113,0.07781436646757679,0.24147602915763855,pop
0.6649156808853149,0.6600005626678467,0.7330878973007202,0.6260740756988525,0.6136898994445801,0.5598471760749817,0.6188272833824158,0.7110225558280945,0.637969970703125,0.67621248960495,0.6703974604606628,0.7229022979736328,0.15439586444112627,0.1883074939250946,pop
0.6113103628158569,0.6446054577827454,0.6204291582107544,0.5832770466804504,0.6071385145187378,0.5963542461395264,0.7542527318000793,0.6064742207527161,0.6034708619117737,0.6592684984207153,0.637067437171936,0.6667802929878235,0.12251293195392492,0.2426023781299591,pop
0.7623474597930908,0.679165780544281,0.6994959712028503,0.7334216833114624,0.8401108980178833,0.7177152037620544,0.6996451020240784,0.688692033290863,0.6722679734230042,0.6844459772109985,0.6992639303207397,0.8495252132415771,0.083529423528157,0.21451428532600403,pop
0.6783532500267029,0.6302191019058228,0.6906218528747559,0.5426496863365173,0.5433747172355652,0.5956658720970154,0.5710384249687195,0.6445667743682861,0.6321465969085693,0.7789050936698914,0.6145563721656799,0.5955981612205505,0.11102582391211605,0.16593316197395325,pop
0.6649156808853149,0.6600005626678467,0.7330878973007202,0.6260740756988525,0.6136898994445801,0.5598471760749817,0.6188272833824158,0.7110225558280945,0.637969970703125,0.67621248960495,0.6703974604606628,0.7229022979736328,0.15439586444112627,0.1883074939250946,pop
0.7522686123847961,0.6905169486999512,0.6837979555130005,0.7048825025558472,0.6341547966003418,0.6723250150680542,0.65311598777771,0.7051141858100891,0.7672255039215088,0.7261595726013184,0.7488194704055786,0.753713846206665,0.11449912009385665,0.23358817398548126,pop
0.6022902727127075,0.7177717089653015,0.6668539047241211,0.5506769418716431,0.5937197804450989,0.5467439889907837,0.7299001216888428,0.589521586894989,0.5919966101646423,0.6978720426559448,0.6105648875236511,0.6752815842628479,0.13126099882679182,0.25598177313804626,pop
0.5973935127258301,0.5724303722381592,0.6043365597724915,0.5016659498214722,0.5044992566108704,0.4687434732913971,0.6504969596862793,0.5223677158355713,0.47514280676841736,0.5373543500900269,0.5375675559043884,0.6544687151908875,0.10025730588737201,0.20661495625972748,pop
0.6169940233230591,0.6822652220726013,0.6609059572219849,0.5414029955863953,0.5752146244049072,0.5338669419288635,0.6854428648948669,0.568597137928009,0.5662792921066284,0.6221120357513428,0.6165478229522705,0.7053406834602356,0.13076338523890785,0.1829177439212799,pop
0.6542477011680603,0.777280867099762,0.5775554180145264,0.5713586211204529,0.576093852519989,0.5958279371261597,0.6908556222915649,0.6155773401260376,0.6855675578117371,0.7392115592956543,0.6500773429870605,0.6769517660140991,0.10990061060153583,0.24196085333824158,pop
0.7148789167404175,0.6441969275474548,0.6757087111473083,0.5525991320610046,0.5525674819946289,0.6175042390823364,0.5815619826316833,0.6737650632858276,0.6022258996963501,0.6432254910469055,0.6140815615653992,0.6156505346298218,0.16649790688993174,0.2248941957950592,pop
0.6945958733558655,0.6952720284461975,0.6498888731002808,0.6843377947807312,0.5565246939659119,0.5731189250946045,0.6612088680267334,0.6397769451141357,0.7649787068367004,0.6792150735855103,0.7037761807441711,0.6861693263053894,0.11685386892064846,0.22095949947834015,pop
0.5943329930305481,0.6694701313972473,0.5207767486572266,0.5613245964050293,0.5344128012657166,0.5040647983551025,0.6165754795074463,0.5078471302986145,0.5301390886306763,0.4565313756465912,0.585419237613678,0.7309068441390991,0.061112814633105805,0.037243470549583435,pop
0.615792989730835,0.6453343629837036,0.7208049297332764,0.5528826713562012,0.5343134999275208,0.5812778472900391,0.6218052506446838,0.7605386972427368,0.608492374420166,0.5967509746551514,0.601232647895813,0.5837159752845764,0.09753626279863481,0.21279989182949066,pop
0.6685984134674072,0.5613818764686584,0.6398919224739075,0.5810436010360718,0.6604608297348022,0.7279014587402344,0.6132886409759521,0.6763136386871338,0.5838682055473328,0.627796471118927,0.4904722571372986,0.5461433529853821,0.07101575831911262,0.09181472659111023,pop
0.6961067318916321,0.6876747608184814,0.6620097160339355,0.5907843708992004,0.6378470063209534,0.6034407019615173,0.700661838054657,0.6021865010261536,0.6165369153022766,0.7236740589141846,0.7222380638122559,0.8001443147659302,0.07889058500426621,0.20622625946998596,pop
0.5451584458351135,0.515765905380249,0.45804938673973083,0.5994009971618652,0.45810580253601074,0.4911193251609802,0.40277716517448425,0.561450719833374,0.5388000011444092,0.43466800451278687,0.5764431953430176,0.4664899408817291,0.06935026930460751,0.1423342078924179,pop
0.6477903127670288,0.6345198154449463,0.727379322052002,0.5151942372322083,0.48710307478904724,0.43236836791038513,0.553460419178009,0.6004030704498291,0.5281084775924683,0.6479824185371399,0.5524401068687439,0.6030964851379395,0.1018854655503413,0.17574231326580048,pop
0.5883097648620605,0.6008989810943604,0.7881824374198914,0.5661447644233704,0.5565432906150818,0.5125989317893982,0.5426450967788696,0.6651739478111267,0.6058160662651062,0.7330225706100464,0.5938315987586975,0.5773353576660156,0.10265271704351536,0.19380144774913788,pop
0.5674150586128235,0.6549907326698303,0.6932830810546875,0.5448983907699585,0.6229285597801208,0.5177041292190552,0.6707702875137329,0.7025389075279236,0.6144633889198303,0.7147182822227478,0.5954388380050659,0.671605110168457,0.15373793462030716,0.13052335381507874,pop
0.5520132780075073,0.635523796081543,0.8034774661064148,0.5493053197860718,0.4981350600719452,0.4889098107814789,0.6375507712364197,0.7553694844245911,0.5684261918067932,0.6041087508201599,0.5242674350738525,0.5725105404853821,0.11853668941979523,0.18853363394737244,pop
0.6590909957885742,0.712870717048645,0.7521936893463135,0.6034465432167053,0.6082815527915955,0.5984601974487305,0.6450942158699036,0.6261619329452515,0.610992431640625,0.7252519130706787,0.6289376020431519,0.6584174633026123,0.1377166435580205,0.23084013164043427,pop
0.64258873462677,0.7033722996711731,0.7892507910728455,0.6170003414154053,0.6171854734420776,0.6155540943145752,0.6942977905273438,0.6156919002532959,0.6023285388946533,0.7053333520889282,0.6281660199165344,0.6065636873245239,0.1357908489761092,0.2166603058576584,pop
0.634892463684082,0.5265251994132996,0.5571660399436951,0.6110242605209351,0.6488995552062988,0.5123212933540344,0.4539061188697815,0.5970166921615601,0.5920798778533936,0.5409989953041077,0.533854067325592,0.5292194485664368,0.06900153478854025,0.04654313251376152,jazz
0.5873144268989563,0.5325998663902283,0.529421329498291,0.51340252161026,0.5904683470726013,0.6940644979476929,0.5586725473403931,0.49530354142189026,0.4286283254623413,0.45760613679885864,0.4316423833370209,0.5381613969802856,0.052130851381309684,0.022746922448277473,jazz
0.5761246085166931,0.5114001035690308,0.4251837134361267,0.3771653473377228,0.31687384843826294,0.4630752205848694,0.4036155343055725,0.38273152709007263,0.4521665573120117,0.5004528760910034,0.6079014539718628,0.49388882517814636,0.05116361485334243,0.08077467978000641,jazz
0.4606444835662842,0.5649232864379883,0.655949592590332,0.4620506167411804,0.454526424407959,0.5199094414710999,0.6524986624717712,0.45249879360198975,0.5200598835945129,0.4786006808280945,0.5851966142654419,0.5841156840324402,0.039487830938778994,0.05938457325100899,jazz
0.18908444046974182,0.18745869398117065,0.2864021062850952,0.3549346625804901,0.2305399477481842,0.17954276502132416,0.38394975662231445,0.30565568804740906,0.24363550543785095,0.3205006718635559,0.2709881365299225,0.2905830144882202,0.04228429026688267,0.10860958695411682,jazz
0.47474339604377747,0.32440105080604553,0.2995515465736389,0.38790979981422424,0.31398093700408936,0.33748650550842285,0.3220498263835907,0.35296735167503357,0.5079360604286194,0.41212376952171326,0.3662131726741791,0.42103657126426697,0.051258872996248296,0.10716443508863449,jazz
0.44081854820251465,0.43796220421791077,0.49885115027427673,0.5609287619590759,0.4241918921470642,0.5124903917312622,0.539222002029419,0.36970144510269165,0.3698720335960388,0.37076276540756226,0.45721176266670227,0.47367194294929504,0.042469144355388816,0.09837568551301956,jazz
0.3358522951602936,0.3805771470069885,0.27734702825546265,0.3555517792701721,0.26515647768974304,0.3694656193256378,0.227912038564682,0.21173042058944702,0.2197544127702713,0.22662632167339325,0.4180856943130493,0.286533921957016,0.057301769803035474,0.09359859675168991,jazz
0.6043534874916077,0.5699390172958374,0.5623201131820679,0.5815529823303223,0.55403733253479,0.6116734743118286,0.6196620464324951,0.6969200372695923,0.5831599235534668,0.5998515486717224,0.7082639336585999,0.573955237865448,0.04098564866132333,0.1182800754904747,jazz
0.38043078780174255,0.5171344876289368,0.43043166399002075,0.3719392418861389,0.4309786856174469,0.40969154238700867,0.48352372646331787,0.4281579852104187,0.5213669538497925,0.43406423926353455,0.42880189418792725,0.45177432894706726,0.02798790821111869,0.08523539453744888,jazz
0.4807735085487366,0.5152509808540344,0.6553027033805847,0.5708316564559937,0.5588618516921997,0.49295854568481445,0.47531816363334656,0.6049973368644714,0.528904139995575,0.5789689421653748,0.5042415857315063,0.48555299639701843,0.029223599505457026,0.06404046714305878,jazz
0.5649953484535217,0.43286481499671936,0.5599650740623474,0.5169006586074829,0.441012978553772,0.5822795033454895,0.45200905203819275,0.5182610154151917,0.4273582696914673,0.5421887636184692,0.5319373607635498,0.4672389328479767,0.06847395122783083,0.07099565118551254,jazz
0.695388674736023,0.5441258549690247,0.5586057901382446,0.5823850631713867,0.5260248184204102,0.6066902875900269,0.5444286465644836,0.5918803811073303,0.611651599407196,0.579143226146698,0.6608858704566956,0.5761350989341736,0.056860784554058665,0.03740202262997627,jazz
0.5335519909858704,0.48308032751083374,0.46433505415916443,0.46226775646209717,0.4825402498245239,0.5146661996841431,0.5103204250335693,0.5623329281806946,0.5751129388809204,0.623031497001648,0.5675480365753174,0.4770224690437317,0.05474112433918827,0.05527002364397049,jazz
0.4308715760707855,0.2500918507575989,0.387345552444458,0.3252561688423157,0.4257449507713318,0.3821432888507843,0.2928028702735901,0.36781755089759827,0.25528663396835327,0.30648842453956604,0.29601284861564636,0.3451879322528839,0.057372713804570256,0.03920578956604004,jazz
0.5634176135063171,0.5207813382148743,0.4993186295032501,0.5796341896057129,0.5368211269378662,0.5539339780807495,0.5190390944480896,0.5490558743476868,0.5814096927642822,0.549392819404602,0.5230668187141418,0.47429683804512024,0.06559022744713507,0.06217494234442711,jazz
0.4505918025970459,0.3564917743206024,0.36487728357315063,0.42220526933670044,0.35215115547180176,0.42600154876708984,0.4427195191383362,0.37044376134872437,0.3812607228755951,0.36971795558929443,0.37179988622665405,0.5227261185646057,0.061769909618008184,0.06046552211046219,jazz
0.5613425970077515,0.5525510907173157,0.5343219637870789,0.6743527054786682,0.5478472113609314,0.5965605974197388,0.5905906558036804,0.5794269442558289,0.6088252067565918,0.6690099835395813,0.730071485042572,0.6239338517189026,0.07534819182725103,0.04939812794327736,jazz
